licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,leap_url,document_url
Aurivo Consumer Foods Limited - P1035,Non Compliance,,2025-04-18T00:00:00+00:00,Issued,2025-04-18T00:00:00,P1035,bd27580f-5fd8-e811-a2db-0050568a66b2,https://leap.epa.ie/licence-profile/P1035/compliance/non-compliance/c2729d68-4a1c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c2729d68-4a1c-f011-a373-0050568a2d1a
Aurivo Consumer Foods Limited - P1035,Site Visit,,2025-04-18T00:00:00+00:00,Closed,2025-03-25T00:00:00,P1035,bd27580f-5fd8-e811-a2db-0050568a66b2,https://leap.epa.ie/licence-profile/P1035/compliance/sitevisit/43e81890-d008-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=43e81890-d008-f011-a373-0050568a2d1a
Western Brand Group Unlimited Company - P0831,Requests for Approval and Site Reports,Change request query for SP1,2025-04-18T00:00:00,Closed,2025-03-05T00:00:00,P0831,9eb4b5a2-706c-494b-abde-0e5f977b732f,https://leap.epa.ie/licence-profile/P0831/compliance/return/75b87d94-bbf9-ef11-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75b87d94-bbf9-ef11-a373-0050568a2d1a
Kinsale - D0132,Complaint,Kinsale Odour,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,D0132,ca1418e2-37c6-4715-9a7b-5ed69a537db6,https://leap.epa.ie/licence-profile/D0132/compliance/complaint/1aee94c3-db1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=1aee94c3-db1b-f011-a373-0050568a2d1a
Oughterard WWTP - D0192,Incident,Breach of ELV,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,D0192,a9bd146b-fb23-441f-b2dc-856c10b8203e,https://leap.epa.ie/licence-profile/D0192/compliance/incident/01d99523-7c1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=01d99523-7c1b-f011-a373-0050568a2d1a
Kyte Powertech Limited - P0106,Incident,Breach of ELV,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0106,e9690cd4-633d-4986-8ed1-6ca49b49ae0d,https://leap.epa.ie/licence-profile/P0106/compliance/incident/1699960c-961b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=1699960c-961b-f011-a373-0050568a2d1a
Upper Liffey Valley Sewerage Scheme - D0002,Incident,Uncontrolled Release,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,D0002,b437566f-0bb3-482c-b719-ff577e1d9d75,https://leap.epa.ie/licence-profile/D0002/compliance/incident/25c7bad7-aa1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=25c7bad7-aa1b-f011-a373-0050568a2d1a
Williamstown - A0109,Incident,Abatement equipment off-line,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,A0109,7948712a-cad3-47ee-8575-8043b9290f3f,https://leap.epa.ie/licence-profile/A0109/compliance/incident/53d6dfbb-a11b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=53d6dfbb-a11b-f011-a373-0050568a2d1a
Glenmore Generation Limited - P1004,Incident,Storm damage to reception building,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P1004,ca1c0802-73b4-e511-987f-0050568a69e2,https://leap.epa.ie/licence-profile/P1004/compliance/incident/67991b9e-941b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=67991b9e-941b-f011-a373-0050568a2d1a
Dunsink Landfill aka Dunsink Civic Amenity - W0127,Incident,Trigger Level Reached,2025-04-17T00:00:00+00:00,Closed,2025-04-14T00:00:00,W0127,99bc7558-022a-497a-8fe7-895627350df5,https://leap.epa.ie/licence-profile/W0127/compliance/incident/871bb53a-1319-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=871bb53a-1319-f011-a373-0050568a2d1a
Electricity Supply Board (Aghada) - P0561,Incident,Uncontrolled Release,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0561,94eeb25b-3d0a-402a-81ac-5a183cdbeb56,https://leap.epa.ie/licence-profile/P0561/compliance/incident/b1fbe563-901b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b1fbe563-901b-f011-a373-0050568a2d1a
Bawnboy Waste Water Works - A0297,Incident,Bawnboy WWTP has gone Septic. The cause is unknown.,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,A0297,88555eee-c4e6-41df-8038-a59d499cc02c,https://leap.epa.ie/licence-profile/A0297/compliance/incident/b9cfa887-a61b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b9cfa887-a61b-f011-a373-0050568a2d1a
Mullingar - D0008,Incident,Incorrect flow settings.,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,D0008,ef892e8c-aedb-4aa8-80af-eba2decbe42e,https://leap.epa.ie/licence-profile/D0008/compliance/incident/bbdcd3f0-a31b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=bbdcd3f0-a31b-f011-a373-0050568a2d1a
Rathvilly Wastewater Treatment Plant - D0237,Incident,Uncontrolled Release,2025-04-17T00:00:00+00:00,Closed,2025-04-10T00:00:00,D0237,c2ae3140-9a5e-4471-9794-c38cf276cebb,https://leap.epa.ie/licence-profile/D0237/compliance/incident/d73287d8-0d16-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=d73287d8-0d16-f011-a373-0050568a2d1a
Glenamaddy - D0379,Incident,Uncontrolled Release,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,D0379,18a556be-f10f-452a-ad25-9ad8d6d42d39,https://leap.epa.ie/licence-profile/D0379/compliance/incident/e451afc3-a21b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e451afc3-a21b-f011-a373-0050568a2d1a
Heineken Ireland Limited - P0445,Incident,Monitoring Equipment Issues,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0445,c52556b1-fa4b-4ba9-83bd-bdbf6e2ffa5c,https://leap.epa.ie/licence-profile/P0445/compliance/incident/fddb37fc-821b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=fddb37fc-821b-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company (Clones) - P0190,Site Updates/Notifications,response SV31841,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0190,3d42e005-f4a9-458b-96b6-7d73d5b931b6,https://leap.epa.ie/licence-profile/P0190/compliance/return/0f78c613-a31b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0f78c613-a31b-f011-a373-0050568a2d1a
MS Patterson Ltd - P0968,Annual Environmental Report,AER 2024,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0968,be40eff5-f240-e511-a5db-0050568a69e2,https://leap.epa.ie/licence-profile/P0968/compliance/return/0f8aaf88-7a1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0f8aaf88-7a1b-f011-a373-0050568a2d1a
Masonite Ireland - P0021,Monitoring Returns,Annual Noise Monitoring Report 2025.,2025-04-17T00:00:00+00:00,Closed,2025-04-15T00:00:00,P0021,2e67f682-f839-42e2-a4d5-7b87c6b1b6fa,https://leap.epa.ie/licence-profile/P0021/compliance/return/1b7afb5e-e719-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1b7afb5e-e719-f011-a373-0050568a2d1a
Tirlán Limited - P0359,Requests for Approval and Site Reports,Installation of a solar farm,2025-04-17T00:00:00+00:00,Closed,2025-04-10T00:00:00,P0359,2e54d6ad-33cc-4e86-99ce-fd541afce3f7,https://leap.epa.ie/licence-profile/P0359/compliance/return/35f299a0-e615-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=35f299a0-e615-f011-a373-0050568a2d1a
Kilkenny Cheese Limited - P1180,Site Updates/Notifications,SV31680 - Storm Water Trigger Levels,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P1180,9372871d-2362-4b79-9bad-3b762b4855ec,https://leap.epa.ie/licence-profile/P1180/compliance/return/49114ed9-7b1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=49114ed9-7b1b-f011-a373-0050568a2d1a
Mr Gary Pepper - P0953,Annual Environmental Report,AER 2024,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0953,2294b950-7184-43d6-8695-66323c7b5d7d,https://leap.epa.ie/licence-profile/P0953/compliance/return/8b14c375-7b1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8b14c375-7b1b-f011-a373-0050568a2d1a
International Aerospace Coatings Limited - P0497,Site Updates/Notifications,Licence Public Reponse - SV29736 Dated 17.04.2025,2025-04-17T00:00:00+00:00,Closed,2025-04-17T00:00:00,P0497,cf63bf56-c643-44da-a256-0dee80727507,https://leap.epa.ie/licence-profile/P0497/compliance/return/a7588079-671b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a7588079-671b-f011-a373-0050568a2d1a
Xerox (Europe) Limited - P0508,Site Updates/Notifications,SV31086 - COD Exceedance - Additional background for Licensee Return LR092330,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0508,0b847f47-1234-4001-9b2b-a6e450436dfd,https://leap.epa.ie/licence-profile/P0508/compliance/return/aaafec0c-7f1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=aaafec0c-7f1b-f011-a373-0050568a2d1a
Kingscourt - D0083,Site Updates/Notifications,Advance Notice for Site Works – Taking the seasonal Reed beds offline ,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,D0083,e4d29d1d-ae78-4345-968d-c4ada2fbcfda,https://leap.epa.ie/licence-profile/D0083/compliance/return/ac59679c-9c1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ac59679c-9c1b-f011-a373-0050568a2d1a
Bord na Móna Plc (Kilberry) - W0198,Monitoring Returns,Incident INCI030021 - Additional SW monitoring,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,W0198,fcfbe6a2-10b4-4e5c-9a43-b0e9a7ab7331,https://leap.epa.ie/licence-profile/W0198/compliance/return/b77afbeb-851b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b77afbeb-851b-f011-a373-0050568a2d1a
Carrowbrowne Landfill Site - W0013,Monitoring Returns,Q1 2025 - Finalised Leachate Monitoring Report ,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,W0013,fac22089-4566-40d8-a645-64f9b542eca1,https://leap.epa.ie/licence-profile/W0013/compliance/return/d4982dec-6a1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d4982dec-6a1b-f011-a373-0050568a2d1a
Decotek Automotive Limited - P0690,Annual Environmental Report,AER 2024,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0690,2c551f0e-eb4b-457c-9d4e-54d689f192f4,https://leap.epa.ie/licence-profile/P0690/compliance/return/df6ac2a7-8e1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=df6ac2a7-8e1b-f011-a373-0050568a2d1a
GP Wood Ltd - P0594,Monitoring Returns,2025 Q1 Air Emissions Report,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886,https://leap.epa.ie/licence-profile/P0594/compliance/return/e567d547-a81b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e567d547-a81b-f011-a373-0050568a2d1a
GP Wood Ltd - P0594,Monitoring Returns,March 2025 Surface Water Report,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886,https://leap.epa.ie/licence-profile/P0594/compliance/return/ea192c66-a81b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ea192c66-a81b-f011-a373-0050568a2d1a
Knockharley Landfill - W0146,Requests for Approval and Site Reports,Knockharley Landfill CQA Northern Attenuation System,2025-04-17T00:00:00+00:00,Open,2025-04-17T00:00:00,W0146,8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb,https://leap.epa.ie/licence-profile/W0146/compliance/return/ef11bcbc-991b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ef11bcbc-991b-f011-a373-0050568a2d1a
Mr Michael O'Connor (Glenbeg) - P0897,EPA Initiated Correspondence,,2025-04-17T00:00:00+00:00,Closed,2025-04-16T00:00:00,P0897,a8edeb23-3f43-47be-a2cf-ee5c3585589f,https://leap.epa.ie/licence-profile/P0897/compliance/epa-correspondence/606c67da-a11a-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=606c67da-a11a-f011-a373-0050568a2d1a
Dawn Meats Ireland Unlimited Company - P0811,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,P0811,49e1c863-0ced-458c-ba11-f458f97a2e5b,https://leap.epa.ie/licence-profile/P0811/compliance/non-compliance/08c1864e-801b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=08c1864e-801b-f011-a373-0050568a2d1a
Knockhall Farms Limited - P0705,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,P0705,9e62591c-ed66-4d20-b9d7-a32cd1a1971c,https://leap.epa.ie/licence-profile/P0705/compliance/non-compliance/15d3f1f3-9e1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=15d3f1f3-9e1b-f011-a373-0050568a2d1a
Knockhall Farms Limited - P0705,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,P0705,9e62591c-ed66-4d20-b9d7-a32cd1a1971c,https://leap.epa.ie/licence-profile/P0705/compliance/non-compliance/4b075c36-6d1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=4b075c36-6d1b-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0131,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0131,b71df142-95a8-4097-97c0-a45c83464ec2,https://leap.epa.ie/licence-profile/W0131/compliance/non-compliance/5ad90cb1-0e19-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=5ad90cb1-0e19-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0131,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0131,b71df142-95a8-4097-97c0-a45c83464ec2,https://leap.epa.ie/licence-profile/W0131/compliance/non-compliance/70832a14-0e19-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=70832a14-0e19-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0131,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0131,b71df142-95a8-4097-97c0-a45c83464ec2,https://leap.epa.ie/licence-profile/W0131/compliance/non-compliance/7429835a-0e19-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=7429835a-0e19-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0131,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0131,b71df142-95a8-4097-97c0-a45c83464ec2,https://leap.epa.ie/licence-profile/W0131/compliance/non-compliance/7669e4b4-d81a-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=7669e4b4-d81a-f011-a373-0050568a2d1a
Crag Arklow Limited - P0031,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,P0031,8f846032-ed4d-4860-b36a-f01dd5bb2482,https://leap.epa.ie/licence-profile/P0031/compliance/non-compliance/91aec22a-dc16-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=91aec22a-dc16-f011-a373-0050568a2d1a
Caherciveen Transfer Station - W0087,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0087,3ea51c8d-edd3-40a4-afc0-7817e6ec6ff7,https://leap.epa.ie/licence-profile/W0087/compliance/non-compliance/97ef2158-661b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=97ef2158-661b-f011-a373-0050568a2d1a
Dawn Meats Ireland Unlimited Company - P0811,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,P0811,49e1c863-0ced-458c-ba11-f458f97a2e5b,https://leap.epa.ie/licence-profile/P0811/compliance/non-compliance/98bd5ca4-811b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=98bd5ca4-811b-f011-a373-0050568a2d1a
Knockhall Farms Limited - P0705,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,P0705,9e62591c-ed66-4d20-b9d7-a32cd1a1971c,https://leap.epa.ie/licence-profile/P0705/compliance/non-compliance/bc4aecbb-9e1b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=bc4aecbb-9e1b-f011-a373-0050568a2d1a
Caherciveen Transfer Station - W0087,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0087,3ea51c8d-edd3-40a4-afc0-7817e6ec6ff7,https://leap.epa.ie/licence-profile/W0087/compliance/non-compliance/e9edc109-671b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=e9edc109-671b-f011-a373-0050568a2d1a
Caherciveen Transfer Station - W0087,Non Compliance,,2025-04-17T00:00:00+00:00,Issued,2025-04-17T00:00:00,W0087,3ea51c8d-edd3-40a4-afc0-7817e6ec6ff7,https://leap.epa.ie/licence-profile/W0087/compliance/non-compliance/f509e4cd-641b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=f509e4cd-641b-f011-a373-0050568a2d1a
Cook Ireland Ltd - P0973,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-04-10T00:00:00,P0973,30bb652e-11fa-e411-a5db-0050568a69e2,https://leap.epa.ie/licence-profile/P0973/compliance/sitevisit/20089819-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=20089819-a6d1-ef11-a325-0050568a66b2
McHale Engineering Unlimited Company - P0988,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-04-09T00:00:00,P0988,3b9160ed-6efa-e511-99f8-0050568a69e2,https://leap.epa.ie/licence-profile/P0988/compliance/sitevisit/2f11942b-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=2f11942b-a6d1-ef11-a325-0050568a66b2
Dawn Meats Ireland Unlimited Company - P0811,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-20T00:00:00,P0811,49e1c863-0ced-458c-ba11-f458f97a2e5b,https://leap.epa.ie/licence-profile/P0811/compliance/sitevisit/3c99a678-bf0b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=3c99a678-bf0b-f011-a373-0050568a2d1a
Barclay Chemicals Manufacturing Limited - P0522,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-27T00:00:00,P0522,ce5e8581-496b-4350-908d-00982ca6fb6a,https://leap.epa.ie/licence-profile/P0522/compliance/sitevisit/70639925-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=70639925-a6d1-ef11-a325-0050568a66b2
Tirlán Limited - P1027,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-04-17T00:00:00,P1027,ae21fab2-5737-e811-a2d3-0050568a66b2,https://leap.epa.ie/licence-profile/P1027/compliance/sitevisit/70f89a13-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=70f89a13-a6d1-ef11-a325-0050568a66b2
Bord Na Móna Recycling Limited - W0131,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-20T00:00:00,W0131,b71df142-95a8-4097-97c0-a45c83464ec2,https://leap.epa.ie/licence-profile/W0131/compliance/sitevisit/9510942b-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=9510942b-a6d1-ef11-a325-0050568a66b2
Shannonbridge TEG - P1198,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-28T00:00:00,P1198,a17a9117-1905-4a9b-b5dc-bab15db838ac,https://leap.epa.ie/licence-profile/P1198/compliance/sitevisit/a294541e-ac0b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=a294541e-ac0b-f011-a373-0050568a2d1a
Future Pigs Limited - P0420,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-19T00:00:00,P0420,ae069c33-5a18-4e3f-9666-3cf8a6512565,https://leap.epa.ie/licence-profile/P0420/compliance/sitevisit/aaca8c36-1b04-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=aaca8c36-1b04-f011-a373-0050568a2d1a
Energia Power Generation Limited - P0777,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-20T00:00:00,P0777,4f2c561e-797c-41f5-b174-915e065dc0f4,https://leap.epa.ie/licence-profile/P0777/compliance/sitevisit/ad798a31-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=ad798a31-a6d1-ef11-a325-0050568a66b2
Knockhall Farms Limited - P0705,Site Visit,,2025-04-17T00:00:00+00:00,Closed,2025-03-26T00:00:00,P0705,9e62591c-ed66-4d20-b9d7-a32cd1a1971c,https://leap.epa.ie/licence-profile/P0705/compliance/sitevisit/c3079819-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c3079819-a6d1-ef11-a325-0050568a66b2
