licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Ballinrobe Town - D0070,Annual Environmental Report,AER 2024,2025-05-26T00:00:00+00:00,Open,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=db9b54bd-403a-f011-a373-0050568a2d1a,D0070,895249ed-27e2-4855-b925-965b2c60f142
Ringaskiddy - D0057,Site Updates/Notifications,S63 update on proposed direction response,2025-05-26T00:00:00+00:00,Open,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e162e061-4d3a-f011-a373-0050568a2d1a,D0057,606f9461-c8f3-4a67-904e-665d83672277
Ennis North - D0048,Site Updates/Notifications,Notification of Work - Ennis Main Break,2025-05-26T00:00:00+00:00,Open,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e6459647-263a-f011-a373-0050568a2d1a,D0048,68596850-0576-46c6-9dd6-4e973d815bd4
Ballymount Baling Station - W0003,Monitoring Returns,W0003-03 2025 Q1 Tonnages,2025-05-26T00:00:00+00:00,Closed,2025-04-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e97fb0a4-0916-f011-a373-0050568a2d1a,W0003,ac2d08e5-ca30-4db3-8dfa-02e6afc73ba1
Ballinode - D0435,Annual Environmental Report,AER 2024,2025-05-26T00:00:00+00:00,Open,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=eade1949-403a-f011-a373-0050568a2d1a,D0435,49624fa9-a660-4fe5-8e7b-1ed47f983a4e
Carrick On Shannon Landfill - W0064,Monitoring Returns,Monitoring results for Carrick on Shannon W0064 - 2024,2025-05-26T00:00:00+00:00,Open,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ecc3c195-363a-f011-a373-0050568a2d1a,W0064,031b448d-6614-4cdc-ac7b-f04e1ef32f4e
Kepak Longford Unlimited Company - P1084,Site Updates/Notifications,Response to SV31838,2025-05-26T00:00:00+00:00,Closed,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=efd2e154-581f-f011-a373-0050568a2d1a,P1084,acf675a7-2b7e-4f74-92ab-710651a70335
Fenit Harbour - S0007,Site Updates/Notifications,Fenit Dredging 2025 - Completion Notice,2025-05-26T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f6ce4090-cc37-f011-a373-0050568a2d1a,S0007,c9e61a83-98a6-e611-8d41-0050568a69e2
Walshestown Restoration Limited - W0254,EPA Initiated Correspondence,,2025-05-26T00:00:00+00:00,Open,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=0539e4e5-2536-f011-a373-0050568a2d1a,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Wellman International Limited - P0236,EPA Initiated Correspondence,,2025-05-26T00:00:00+00:00,Closed,2025-05-19T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=0ad3a25d-9b34-f011-a373-0050568a2d1a,P0236,10f49a20-e2de-47ab-bbdc-2992e54e413f
Henkel Ireland Operations and Research Limited  (Ballyfermot) - P0078,EPA Initiated Correspondence,,2025-05-26T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=1923d851-1d36-f011-a373-0050568a2d1a,P0078,e5130308-0fc0-4f69-961f-afb6e1661450
Queally Pig Slaughtering Limited - P0175,EPA Initiated Correspondence,,2025-05-26T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=741fd93b-b837-f011-a373-0050568a2d1a,P0175,29f88d8b-9a80-479d-9b5f-cffd514303a1
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,EPA Initiated Correspondence,,2025-05-26T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=c3f3e951-1f36-f011-a373-0050568a2d1a,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda
Carrick On Shannon Landfill - W0064,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=144c4a62-172b-f011-a373-0050568a2d1a,W0064,031b448d-6614-4cdc-ac7b-f04e1ef32f4e
Cara Partners - P0017,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=2d19fa49-f337-f011-a373-0050568a2d1a,P0017,177d9576-1c1f-4a4e-98b7-7babe9cdf8b2
Woodford Timber Products Limited - P0377,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=38456288-7235-f011-a373-0050568a2d1a,P0377,1571f15d-9d94-4dac-bec0-8f2ab75e06fd
Mohill Landfill - W0065,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=447faf96-172b-f011-a373-0050568a2d1a,W0065,51a1e648-d489-480e-b092-ea1735d4e7d0
Kingspan Building Products Limited - P0065,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=448ea9d3-f12f-f011-a373-0050568a2d1a,P0065,41bfea9c-c15a-4569-9cdf-a90959127188
Tipperary Co-operative Creamery Limited - P0801,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=488c408b-443a-f011-a373-0050568a2d1a,P0801,026aee83-b768-4261-9048-837d8196b0f3
Cara Partners - P0017,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=598ce4d5-f237-f011-a373-0050568a2d1a,P0017,177d9576-1c1f-4a4e-98b7-7babe9cdf8b2
Woodford Timber Products Limited - P0377,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=714719fc-7d35-f011-a373-0050568a2d1a,P0377,1571f15d-9d94-4dac-bec0-8f2ab75e06fd
Ballaghaderreen Landfill - W0059,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=80f9e923-172b-f011-a373-0050568a2d1a,W0059,c51e6c94-eef1-4cbe-ab2e-a444cad2a64f
Galway Corporation Depot - W0166,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=8fe29cb3-182b-f011-a373-0050568a2d1a,W0166,e2e2af8f-4953-4155-8e6d-fe13962ca0d8
Tipperary Co-operative Creamery Limited - P0801,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=ad65db82-453a-f011-a373-0050568a2d1a,P0801,026aee83-b768-4261-9048-837d8196b0f3
Future Pigs Limited - P0420,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=be3efb90-4a19-f011-a373-0050568a2d1a,P0420,ae069c33-5a18-4e3f-9666-3cf8a6512565
Belturbet Landfill - W0092,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=bf37e06c-182b-f011-a373-0050568a2d1a,W0092,acdb5e5a-bde9-4a94-8a3e-36dd088d2c3d
Roscommon Landfill Facility - W0073,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c9d27ac7-172b-f011-a373-0050568a2d1a,W0073,ccc5179c-0e6e-4b82-8a3a-40174cbc0577
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d05bf20a-343a-f011-a373-0050568a2d1a,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889
Glenmore Generation Limited - P1004,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d8e49f84-162b-f011-a373-0050568a2d1a,P1004,ca1c0802-73b4-e511-987f-0050568a69e2
Decotek Automotive Limited - P0690,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=dc161eb4-d921-f011-a373-0050568a2d1a,P0690,2c551f0e-eb4b-457c-9d4e-54d689f192f4
Lennon Quarries Limited - W0256,Non Compliance,,2025-05-26T00:00:00+00:00,Issued,2025-05-26T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=f43760e7-182b-f011-a373-0050568a2d1a,W0256,bb866a82-a351-4142-bcb5-77bdc4150cc1
ERAS ECO Ltd - W0211,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=0a3fd8b3-8835-f011-a373-0050568a2d1a,W0211,8851c993-adac-4688-93b4-13c9820afc14
Thorntons Recycling Centre (Ballyfermot) - W0044,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-05-20T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=40ee795e-8635-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
Kingspan Building Products Limited - P0065,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=47691371-3e2f-f011-a373-0050568a2d1a,P0065,41bfea9c-c15a-4569-9cdf-a90959127188
Cara Partners - P0017,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=97937391-92d2-ef11-a325-0050568a66b2,P0017,177d9576-1c1f-4a4e-98b7-7babe9cdf8b2
Ashgrove Recycling - W0147,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=9bdc2b37-4424-f011-a373-0050568a2d1a,W0147,cea8ece2-1a09-4083-b7d4-2db25f0e4b57
Wyeth Nutritionals Ireland Limited - P0395,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=9d937391-92d2-ef11-a325-0050568a66b2,P0395,adfead32-ce60-4b4c-8943-fc90207bcf9f
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-03-19T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=ba471439-b6bb-ef11-a324-0050568a66b2,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889
Huntstown Inert Waste Recovery Facility - W0277,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-04-28T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=df04f3ba-dcbd-ef11-a324-0050568a66b2,W0277,2800a316-42ce-e411-b3b4-0050568a69e2
Padraig Thornton Waste Disposal Ltd - W0206,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-04-23T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=e6d93e15-5620-f011-a373-0050568a2d1a,W0206,a3942836-5326-403b-98d0-ef21fd454fc5
Tipperary Co-operative Creamery Limited - P0801,Site Visit,,2025-05-26T00:00:00+00:00,Closed,2025-05-20T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=f23f9c1f-a6d1-ef11-a325-0050568a66b2,P0801,026aee83-b768-4261-9048-837d8196b0f3
Kells - D0127,Complaint,Non Compliant SWO3 Newrath Stream Kells,2025-05-25T00:00:00+00:00,Open,2025-05-25T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c550aa1b-cc3a-f011-a373-0050568a2d1a,D0127,63ffe3ec-a34d-4ff2-9db9-4b3fe294c79c
Sigma-Aldrich Ireland Limited - P0089,Incident,,2025-05-24T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=863ae4b1-3932-f011-a373-0050568a2d1a,P0089,661072a9-52f4-4501-9aa9-83d62658a278
Starrus Eco Holdings Limited (Ballymount) - W0039,Annual Environmental Report,AER 2024,2025-05-24T00:00:00+00:00,Open,2025-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1e6107d1-8138-f011-a373-0050568a2d1a,W0039,4b5745d7-80de-49d3-892a-819d3af85e7a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, 23/05/25, Odour",2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=cf22a14c-203a-f011-a373-0050568a2d1a,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a
Swinford - D0068,Incident,,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=55b71b63-d937-f011-a373-0050568a2d1a,D0068,d4eade70-f8cb-40aa-986e-cb2a774d707b
Boyle Wastewater Treatment Works - D0121,Incident,,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=81f9eb10-da37-f011-a373-0050568a2d1a,D0121,c350d028-2914-480d-8f80-fee17e5a7cb9
Ringsend - D0034,Incident,,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b7295dd9-d837-f011-a373-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Bonmahon - A0374,Incident,,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=d22da689-b437-f011-a373-0050568a2d1a,A0374,65015c75-53cf-4608-a2e4-03d98f4d437e
Swords - D0024,Incident,,2025-05-23T00:00:00+00:00,Closed,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=f8bd1cf1-d92f-f011-a373-0050568a2d1a,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2
East Cork Landfill Site - W0022,Monitoring Returns,Annual Noise 2024,2025-05-23T00:00:00+00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=097e123a-f5df-ef11-a372-0050568a2d1a,W0022,f3640799-e47e-4be4-8e17-3f082f4f1642
Port of Waterford. - S0012,Site Updates/Notifications,Completion notice mid May ploughing,2025-05-23T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=14caa337-b037-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Ballynagran Residual Landfill - W0165,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records 2024,2025-05-23T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1cb86a92-1d0e-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Raffeen Landfill Site - W0023,Requests for Approval and Site Reports,Bund Report 2025,2025-05-23T00:00:00+00:00,Closed,2025-04-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=232e729a-2220-f011-a373-0050568a2d1a,W0023,64dac35e-634e-46e9-83d8-5e9356e64442
