licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
ADSIL Cruiserath - P1182,Site Updates/Notifications,Ambient Air Quality Report Notification,2025-05-07T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=064603a6-9c1a-f011-a373-0050568a2d1a,P1182,c9dcc7e6-5ea1-42c0-957c-dca92867b985
Ray Whelan Ltd - W0158,Requests for Approval and Site Reports,Review of Waste Licence Conditions 5.2.5 and 5.2.6,2025-05-07T00:00:00+00:00,Closed,2025-04-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0f743629-e021-f011-a373-0050568a2d1a,W0158,ae789b77-a988-4cf7-9df5-67696d4b8899
ADSIL Grange Castle South - P1184,Site Updates/Notifications,Ambient Air Quality Report Notification,2025-05-07T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3ee3e13b-9c1a-f011-a373-0050568a2d1a,P1184,99f3a622-616c-49db-8ff0-7f8d9daa45d3
Pilgrim's Food Masters Ireland Limited  - P0806,Requests for Approval and Site Reports,Site Inspection Document for Review P0806-01,2025-05-07T00:00:00+00:00,Open,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6abf9fb7-2a2b-f011-a373-0050568a2d1a,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0
Amazon Data Services Ireland Limited - P1170,Site Updates/Notifications,Ambient Air Quality Report Notification,2025-05-07T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=71cef957-9c1a-f011-a373-0050568a2d1a,P1170,f43ba22b-ecc9-4379-9c1a-16bfec4a73bf
Tipperary Co-operative Creamery Limited - P0801,Site Updates/Notifications,Backup Diesel Pump Update,2025-05-07T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ae690998-1125-f011-a373-0050568a2d1a,P0801,026aee83-b768-4261-9048-837d8196b0f3
Hi-Volt Ireland Limited - W0267,Monitoring Returns,site Visit SV31347,2025-05-07T00:00:00+00:00,Open,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c7521d41-5f2b-f011-a373-0050568a2d1a,W0267,a188b980-cf45-4a01-bb07-06f9fa78a1c2
Arrabawn Co-operative Society Limited - P0791,Annual Environmental Report,AER 2024,2025-05-07T00:00:00+00:00,Open,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ca56f73b-562b-f011-a373-0050568a2d1a,P0791,1d9f7773-fd97-4aa8-9cb5-9654f20dcc81
ZOETIS BELGIUM S.A - P0015,Site Updates/Notifications,Elevated NOX readings ,2025-05-07T00:00:00+00:00,Closed,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d552122f-7a1f-f011-a373-0050568a2d1a,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8
ADSIL Blanchardstown - P1172,Site Updates/Notifications,Ambient Air Quality Report Notification,2025-05-07T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e5e4a98e-9c1a-f011-a373-0050568a2d1a,P1172,c55c9492-b292-4d07-96ae-af0a4592b889
Caherciveen Transfer Station - W0087,Site Updates/Notifications,Response to SV31544,2025-05-07T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f7299dcb-4227-f011-a373-0050568a2d1a,W0087,3ea51c8d-edd3-40a4-afc0-7817e6ec6ff7
Mulleady’s Limited (Drumlish) - W0169,Site Updates/Notifications,Response to SV32382,2025-05-07T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ff10fe4b-6c27-f011-a373-0050568a2d1a,W0169,c51304fe-d142-4d42-b797-e13a74738650
Kildare Chilling Company - P0170,Non Compliance,,2025-05-07T00:00:00+00:00,Issued,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=42ee93f3-412b-f011-a373-0050568a2d1a,P0170,6ce04b23-861c-4654-8726-fef6ed4c0f77
Glanway Limited - P1015,Non Compliance,,2025-05-07T00:00:00+00:00,Issued,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=4e2fdf07-dc1a-f011-a373-0050568a2d1a,P1015,ab19a8fb-ed41-e611-99f8-0050568a69e2
Glanway Limited - P1015,Non Compliance,,2025-05-07T00:00:00+00:00,Issued,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9af96772-d61a-f011-a373-0050568a2d1a,P1015,ab19a8fb-ed41-e611-99f8-0050568a69e2
Dawn Meats Ireland Unlimited Company - P0811,Non Compliance,,2025-05-07T00:00:00+00:00,Issued,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=befef7c6-3b2b-f011-a373-0050568a2d1a,P0811,49e1c863-0ced-458c-ba11-f458f97a2e5b
ZOETIS BELGIUM S.A - P0015,Non Compliance,,2025-05-07T00:00:00+00:00,Issued,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d412a9d3-512b-f011-a373-0050568a2d1a,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8
Dawn Meats Ireland Unlimited Company - P0811,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=06447725-d819-f011-a373-0050568a2d1a,P0811,49e1c863-0ced-458c-ba11-f458f97a2e5b
Liebherr Container Cranes Limited - P0146,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-04-10T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=0d02f3ba-dcbd-ef11-a324-0050568a66b2,P0146,1b7c68f1-bf2a-4366-854d-468f864c5d1a
Rosslare Harbour - D0165,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-03-20T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=17d372c0-1bbe-ef11-a324-0050568a66b2,D0165,bcc5e56f-156c-4b8a-a540-05a4aa04764c
Newmarket Co-Operative Creameries Limited - P0793,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=3503f3ba-dcbd-ef11-a324-0050568a66b2,P0793,bfd7f520-0909-4fa5-a970-4c9653709eaa
Takeda Ireland Limited - P0693,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-04-09T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=5f7a8a31-a6d1-ef11-a325-0050568a66b2,P0693,3bbf892b-2769-4a14-861f-c87dfd752765
Integrated Materials Solutions Limited Partnership - W0129,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-04-08T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=6104f3ba-dcbd-ef11-a324-0050568a66b2,W0129,6883afaf-4bda-4b0d-b76d-1808ed2cf9e9
Dawn Meats Ireland Unlimited Company - P0811,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=ae7974a6-040f-f011-a373-0050568a2d1a,P0811,49e1c863-0ced-458c-ba11-f458f97a2e5b
Merck Millipore Limited - P0571,Site Visit,,2025-05-07T00:00:00+00:00,Closed,2025-03-10T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=eb02f3ba-dcbd-ef11-a324-0050568a66b2,P0571,b6c708e3-93c0-41c2-a1dc-5d12732e786c
Monksland Wastewater Treatment Works - D0042,Incident,,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0821101d-612a-f011-a373-0050568a2d1a,D0042,04b9a266-6a7a-4979-87df-b02e7f38dbb9
Lombardstown & Environs - A0327,Incident,,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3a8c0550-622a-f011-a373-0050568a2d1a,A0327,8be24a9c-ed11-41a1-9791-51d3339b6e9a
Upjohn Manufacturing Ireland Unlimited Company - P0136,Incident,,2025-05-06T00:00:00+00:00,Closed,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=69c8c35f-872a-f011-a373-0050568a2d1a,P0136,6ed808bd-bcb9-4113-a492-5fa5c46e02d3
Electricity Supply Board (Moneypoint) - P0605,Incident,,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=8471c208-7a2a-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Donohill Landfill - W0074,Incident,,2025-05-06T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=9bc561fd-0e21-f011-a373-0050568a2d1a,W0074,cdb83cc9-092b-4574-ab13-4711ac3355c0
Moyvalley Meats (IRL) - P0192,Incident,,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a975b133-882a-f011-a373-0050568a2d1a,P0192,16676a48-ed36-4471-bfb7-450165fc92d6
Moyvalley Meats (IRL) - P0192,Incident,,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=de19ed52-742a-f011-a373-0050568a2d1a,P0192,16676a48-ed36-4471-bfb7-450165fc92d6
Starrus Eco Holdings Limited (Sligo) - W0058,Incident,,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e0cb287d-6d2a-f011-a373-0050568a2d1a,W0058,596c7017-578c-493a-b66b-d6f0b4bd1410
Kyte Powertech Limited - P0106,Monitoring Returns,Q1 Emissions to Surface Water Jan-Mar 2025,2025-05-06T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=01ceca08-2021-f011-a373-0050568a2d1a,P0106,e9690cd4-633d-4986-8ed1-6ca49b49ae0d
International Aerospace Coatings Limited - P0497,Site Updates/Notifications,Ground Water Reports for Quarter 1 and Quarter 2 2025,2025-05-06T00:00:00+00:00,Closed,2025-04-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=080b9896-3b1c-f011-a373-0050568a2d1a,P0497,cf63bf56-c643-44da-a256-0dee80727507
Ipsen Manufacturing Limited - P0117,Site Updates/Notifications,Electrical Shutdown May 7th 2025,2025-05-06T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=134562c4-7427-f011-a373-0050568a2d1a,P0117,0251c65c-5ad5-49cf-a86f-e1a3404bf003
The Hammond Lane Metal Company Limited - P0997,Annual Environmental Report,2024 Ringaskiddy Annual Environmental Report Ver02,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25b1ccd8-952a-f011-a373-0050568a2d1a,P0997,77385efd-ce54-e611-9a04-0050568a69e2
Smartply Europe Designated Activity Company - P0001,Monitoring Returns,Q1 2025 Air Monitoring Reports,2025-05-06T00:00:00+00:00,Closed,2025-04-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=634b5d7d-1215-f011-a373-0050568a2d1a,P0001,977ef377-1a33-4a13-8c64-0bc46f9944c8
Roche Ireland Limited - P0012,Requests for Approval and Site Reports,A2-1 MPE,2025-05-06T00:00:00+00:00,Closed,2025-04-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6470846b-5820-f011-a373-0050568a2d1a,P0012,a45f794a-3739-4e72-b6ea-1dea48efc0fe
Padraig Thornton Waste Disposal Limited - W0227,Site Updates/Notifications,Technical Amendment B query,2025-05-06T00:00:00+00:00,Closed,2025-04-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8fd35c72-e221-f011-a373-0050568a2d1a,W0227,5c071104-96d6-457e-862d-15980ecb6b87
Alert Packaging Limited - P0366,Site Updates/Notifications,Licensee Public Response - SV32478,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a6a1075d-6b2a-f011-a373-0050568a2d1a,P0366,359b4db8-d712-4f91-bbbb-25f7d0633ca6
Unilin Insulation Ireland Limited - P0666,Monitoring Returns,Noise Monitoring 2024,2025-05-06T00:00:00+00:00,Closed,2025-04-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c479a4a1-d021-f011-a373-0050568a2d1a,P0666,9df9980d-192a-44c7-b128-4c35e5059966
Oled Material Manufacturing Limited - P0020,Site Updates/Notifications,SV28476 Response,2025-05-06T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c821bdd1-e519-f011-a373-0050568a2d1a,P0020,1b3d43b2-2b13-4bab-a61a-ea698de8889a
Walshestown Restoration Limited - W0254,Requests for Approval and Site Reports,SEW for Cell 3,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=da98ca99-982a-f011-a373-0050568a2d1a,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Alexion Pharma International Operations Unlimited Company - P1094,Monitoring Returns,Investigation into NC031643  - 11 Feb 2025,2025-05-06T00:00:00+00:00,Closed,2025-04-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=dfb2e845-a61b-f011-a373-0050568a2d1a,P1094,74fbf70e-0323-4db5-a304-f79f79034de5
Mr Patrick O'Keeffe - P0413,Annual Environmental Report,AER 2024 Report and Supporting Documents,2025-05-06T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e40b8eb2-2225-f011-a373-0050568a2d1a,P0413,785cfbb1-388d-4cf0-8305-e10949327889
Arran Chemical Company Limited - P0110,Requests for Approval and Site Reports,EPA930 New Process NOV123 Notification,2025-05-06T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e75b318b-ae1a-f011-a373-0050568a2d1a,P0110,77e11786-8292-4f95-8724-32e3e816d005
Dublin Aerospace Limited - P0480,Requests for Approval and Site Reports,Independent Closure Audit Scoping Memo,2025-05-06T00:00:00+00:00,Open,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ee386c01-882a-f011-a373-0050568a2d1a,P0480,9086c85a-3aeb-4dc4-95e4-55747e1db622
Walshestown Restoration Limited - W0254,Monitoring Returns,2024 Results from Dust Monitoring at W0254-01,2025-05-06T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f031c50f-3b27-f011-a373-0050568a2d1a,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Unilin Insulation Ireland Limited - P0666,Monitoring Returns,Groundwater Testing 2024,2025-05-06T00:00:00+00:00,Closed,2025-04-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f3888480-d221-f011-a373-0050568a2d1a,P0666,9df9980d-192a-44c7-b128-4c35e5059966
Bailieboro Foods Limited - P0406,EPA Initiated Correspondence,,2025-05-06T00:00:00+00:00,Closed,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=36577ca5-3120-f011-a373-0050568a2d1a,P0406,0482399b-94b4-45f7-b9bc-46b09fc0aaba
Dublin Waste to Energy Limited - W0232,EPA Initiated Correspondence,,2025-05-06T00:00:00+00:00,Open,2025-04-28T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=6ed00808-4324-f011-a373-0050568a2d1a,W0232,f6d319cd-ac9c-4fd0-a026-b0d7108bedf1
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=0661804c-741b-f011-a373-0050568a2d1a,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b
Boston Scientific Limited - P0725,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=0a121d4d-e224-f011-a373-0050568a2d1a,P0725,ab26e693-9cc9-48be-a506-87ce86e1f38e
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=1dca9922-741b-f011-a373-0050568a2d1a,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b
Boston Scientific Limited - P0725,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=36ad8be5-e124-f011-a373-0050568a2d1a,P0725,ab26e693-9cc9-48be-a506-87ce86e1f38e
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=4ddce2d3-731b-f011-a373-0050568a2d1a,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b
Synergen Power Limited - P0486,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=5ea1c573-0c25-f011-a373-0050568a2d1a,P0486,2e30a07f-192a-4aa3-a557-5668328fac6d
PDM Timber Treatment Limited - P0325,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=7b01162b-5227-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=ac67c299-741b-f011-a373-0050568a2d1a,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b
Donohill Landfill - W0074,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=b96b3fe3-3724-f011-a373-0050568a2d1a,W0074,cdb83cc9-092b-4574-ab13-4711ac3355c0
Boston Scientific Limited - P0725,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=e97c100a-e024-f011-a373-0050568a2d1a,P0725,ab26e693-9cc9-48be-a506-87ce86e1f38e
Timoleague Agri Gen Limited - P0986,Non Compliance,,2025-05-06T00:00:00+00:00,Issued,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=eedc7790-6c26-f011-a373-0050568a2d1a,P0986,e334799f-9bb0-e611-8d41-0050568a69e2
Novo Nordisk Production Ireland Limited - P0100,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-09T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=0d4603a6-9c1a-f011-a373-0050568a2d1a,P0100,a86b13ab-bfb5-4d55-8425-4e3744c34cf6
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-04T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=2bbcd855-c90f-f011-a373-0050568a2d1a,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b
Castlebar - D0047,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-07T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=3b920194-7827-f011-a373-0050568a2d1a,D0047,ac2de8b7-f026-444b-85b4-1ee22f70fc21
Tirlán Limited & Nutricia Infant Nutrition Ltd - P1140,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=449e01c1-7809-f011-a373-0050568a2d1a,P1140,04c589cf-4e89-4f35-beb1-5f2f2a5c0610
Ashgrove Recycling - W0147,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=7304f3ba-dcbd-ef11-a324-0050568a66b2,W0147,cea8ece2-1a09-4083-b7d4-2db25f0e4b57
Arklow and Environs - D0006,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=8d1b6bb7-7e1b-f011-a373-0050568a2d1a,D0006,dde7fe58-2d05-4838-b15f-3606493f091d
Irish Distillers Limited - P0442,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=9a817094-2b11-f011-a373-0050568a2d1a,P0442,8e66dbf7-8c5f-496c-89ce-79b6dfded6c9
Ballinaclash - D0412,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c1fdfdde-03f9-ef11-a325-0050568a66b2,D0412,5553e5fb-cce4-4e7f-bde6-d174b9f08d8a
Castlebellingham - D0269,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-23T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=cbfdfdde-03f9-ef11-a325-0050568a66b2,D0269,6419d180-2b1a-43f5-b240-1be8876cc2d5
Rampere Landfill - W0066,Site Visit,,2025-05-06T00:00:00+00:00,Closed,2025-04-07T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=f9798a31-a6d1-ef11-a325-0050568a66b2,W0066,ce558a21-cef0-4883-b109-27eb4b326e32
Bailieboro Foods Limited - P0406,Complaint,"P0406-05, 01/05/2025, Odour",2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=debf1c0b-b429-f011-a373-0050568a2d1a,P0406,0482399b-94b4-45f7-b9bc-46b09fc0aaba
James and Nuala Gleeson - P0411,Annual Environmental Report,AER 2024 Report & Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c548ba7-bf29-f011-a373-0050568a2d1a,P0411,b6fe9bdb-2b51-4270-bd72-94578cb0746f
DINO Trading Company Limited - P0981,Annual Environmental Report,AER 2024 Report & Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b695ee8a-c029-f011-a373-0050568a2d1a,P0981,6a5dd59e-48ab-e611-8d41-0050568a69e2
TC Farms Limited - P0985,Annual Environmental Report,AER 2024 Report and Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c5e1f4f7-bd29-f011-a373-0050568a2d1a,P0985,3446ac20-ffe1-e511-987f-0050568a69e2
Parknageragh Pig Breeders Company Limited - P0598,Annual Environmental Report,AER 2024 & Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb876dbd-c129-f011-a373-0050568a2d1a,P0598,b10045c9-bff6-4a64-8447-cd211f67edb2
