licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Port of Waterford. - S0012,Site Updates/Notifications,Completion notice mid May ploughing,2025-05-23T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=14caa337-b037-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Ballynagran Residual Landfill - W0165,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records 2024,2025-05-23T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1cb86a92-1d0e-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Raffeen Landfill Site - W0023,Requests for Approval and Site Reports,Bund Report 2025,2025-05-23T00:00:00+00:00,Closed,2025-04-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=232e729a-2220-f011-a373-0050568a2d1a,W0023,64dac35e-634e-46e9-83d8-5e9356e64442
Microsoft Ireland Operations Limited - P1190,Monitoring Returns,ODS and F-Gas Maintenance and leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=31178d2b-fcff-ef11-a373-0050568a2d1a,P1190,d31b9f51-11b6-4bcb-ae2e-37feb8da6319
Ted O'Donoghue and Sons Limited - W0214,Requests for Approval and Site Reports,Waste Storage Plan ,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=33c8c40c-ee37-f011-a373-0050568a2d1a,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8
Kayfoam Woolfson - P0058,Monitoring Returns,Q1 Storm Water Testing Results,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=38642331-bc37-f011-a373-0050568a2d1a,P0058,d705ada1-d35e-4a4f-8010-319fefdd5b5d
Wexport Limited - P0091,Requests for Approval and Site Reports,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=38939846-50ff-ef11-a373-0050568a2d1a,P0091,c1238cbc-2056-4df5-8942-ad1706e3b7cf
Ted O'Donoghue and Sons Limited - W0214,Requests for Approval and Site Reports,ODW - Corrective Action Plan 2025 05 23,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=38f1026c-ee37-f011-a373-0050568a2d1a,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8
Wellman International Limited - P0236,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3a1dedfa-8f09-f011-a373-0050568a2d1a,P0236,10f49a20-e2de-47ab-bbdc-2992e54e413f
Dairygold Co-operative Society Limited (Castlefarm) - P0404,Monitoring Returns,ODS & F-Gas Maintenance and Leak Check Records 2024,2025-05-23T00:00:00+00:00,Closed,2025-03-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=448b7f0f-8205-f011-a373-0050568a2d1a,P0404,7559ca15-a380-41a0-9205-247a2e3bae64
Eli Lilly Kinsale Limited - P0009,Requests for Approval and Site Reports,Condition 1.4 RFA - IE15 temporary warehouse ,2025-05-23T00:00:00+00:00,Closed,2025-04-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=480db93a-2116-f011-a373-0050568a2d1a,P0009,9749c6a2-a309-4de2-af1c-37bb5381d391
Janssen Pharmaceutical Sciences UC - P0016,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-04-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4d80ca8c-2911-f011-a373-0050568a2d1a,P0016,41c94cd2-239f-4687-9bb2-b8ef6ceb0bec
ABEC TECHNOLOGIES EUROPE LIMITED - P0475,Site Updates/Notifications,F-Gas Service at Licenced Site,2025-05-23T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4db86732-0d0f-f011-a373-0050568a2d1a,P0475,e9bd2345-401f-462f-959f-e1a771f9628a
Microsoft Ireland Operations Limited - P1191,Monitoring Returns,ODS and F-Gas Maintenance and leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=52071ab3-fcff-ef11-a373-0050568a2d1a,P1191,efafca2e-e098-40e2-bcda-07e5583fec87
Rathroeen Landfill - W0067,Site Updates/Notifications,SV31266- response and query,2025-05-23T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=53e67ee2-e32c-f011-a373-0050568a2d1a,W0067,3441b1da-d908-492b-b393-d77ae6e6b056
Runways Information Services Limited - P1192,Site Updates/Notifications,Fgas reclamation information from incident INCI029172,2025-05-23T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6094575d-8a10-f011-a373-0050568a2d1a,P1192,99afad8e-95b5-4d94-8662-aa598cfc6afd
International Aerospace Coatings Limited - P0497,Monitoring Returns,ODS and F-Gas Maintenance and Leak Check Records ,2025-05-23T00:00:00+00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6402224d-cf0f-f011-a373-0050568a2d1a,P0497,cf63bf56-c643-44da-a256-0dee80727507
Versiv Composites Limited - P0096,Requests for Approval and Site Reports,Fugitive Emissions Assessment,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=745d2820-e537-f011-a373-0050568a2d1a,P0096,2d17b56f-096e-4ab5-8d7e-d8dda37577e7
Dairygold Co-operative Society Limited (Castlefarm) - P0404,Monitoring Returns,ODS & F-Gas Maintenance and Leak Check Records 2024,2025-05-23T00:00:00+00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=760d6f4c-3a06-f011-a373-0050568a2d1a,P0404,7559ca15-a380-41a0-9205-247a2e3bae64
Organic Lens Manufacturing Olm Limited - P0061,Site Updates/Notifications,F GAS REGISTRATION CERTIFICATES of our contractors,2025-05-23T00:00:00+00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7b51c856-270b-f011-a373-0050568a2d1a,P0061,556b1397-b0c7-49fc-b683-000b6677a9e0
Corby Rock Mill Unlimited Company - P1039,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8089d6dc-420e-f011-a373-0050568a2d1a,P1039,d20f0db1-98ef-e611-a4f6-0050568a69e2
Liffey Meats (Cavan) Unlimited Company - P0169,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=82655131-ff0d-f011-a373-0050568a2d1a,P0169,569a2a68-77a9-47c6-9656-6ce7c237c532
SSE Generation Ireland Limited (Great Island) - P0606,Requests for Approval and Site Reports,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=827b41ec-4dff-ef11-a373-0050568a2d1a,P0606,fa00ef96-8b38-42b0-b25e-5039849f183d
Pfizer Ireland Pharmaceuticals Unlimited Company (Newbridge) - P0153,Site Updates/Notifications,ODS & F-Gas Survey LR092415 update,2025-05-23T00:00:00+00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=837e17d3-f50a-f011-a373-0050568a2d1a,P0153,a3a54cba-adf7-4285-b057-7e331f952f80
Kayfoam Woolfson - P0058,Monitoring Returns,Q2 Stack Emissions Testing 2025,2025-05-23T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=842af4fb-ba37-f011-a373-0050568a2d1a,P0058,d705ada1-d35e-4a4f-8010-319fefdd5b5d
Green Biofuels Ireland Limited - P0829,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=86bbec2c-540a-f011-a373-0050568a2d1a,P0829,fb6af738-1882-45d9-a70a-704ac533cd4b
East Cork Landfill Site - W0022,Monitoring Returns,Annual Surface water 2024,2025-05-23T00:00:00+00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=89f7a21e-f4df-ef11-a372-0050568a2d1a,W0022,f3640799-e47e-4be4-8e17-3f082f4f1642
Pfizer Ireland Pharmaceuticals Unlimited Company (Newbridge) - P0153,Site Updates/Notifications,ODS & F-Gas Survey,2025-05-23T00:00:00+00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8a6f2229-520a-f011-a373-0050568a2d1a,P0153,a3a54cba-adf7-4285-b057-7e331f952f80
Breedon Brick Limited - P0528,Requests for Approval and Site Reports,ODS and F-Gas  Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=94626734-50f8-ef11-a373-0050568a2d1a,P0528,887e6246-519b-40ee-a94d-7ac8560ccc63
Zoetis Belgium S.A. - P0638,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=97c2e1e0-bb0f-f011-a373-0050568a2d1a,P0638,189d7de6-f0b6-4a66-9948-0c5bd626a79b
Microsoft Ireland Operations Limited - P1187,Monitoring Returns,ODS and F-Gas Maintenance and leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=aa8ab3bf-fbff-ef11-a373-0050568a2d1a,P1187,fcd3466a-f9ca-4ee5-842c-ea7f6f342750
Kayfoam Woolfson - P0058,Monitoring Returns,Q1 Stack Emissions Testing,2025-05-23T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=adcb8681-ba37-f011-a373-0050568a2d1a,P0058,d705ada1-d35e-4a4f-8010-319fefdd5b5d
Wellman International Limited - P0236,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=af0d21c7-8f09-f011-a373-0050568a2d1a,P0236,10f49a20-e2de-47ab-bbdc-2992e54e413f
Pelagia Feed (Ireland) Limited - P0416,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b6358601-db0f-f011-a373-0050568a2d1a,P0416,f1a9cb44-5def-4927-8bf8-9fd9602a6ef8
Slaney Foods International Unlimited Company - P0047,Site Updates/Notifications,Negative pressure assessment,2025-05-23T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bde0a434-2036-f011-a373-0050568a2d1a,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
International Aerospace Coatings Limited - P0921,Monitoring Returns,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0bfb2b1-d10f-f011-a373-0050568a2d1a,P0921,af611686-a1a3-4e4a-b8f3-b1514eb1101e
Mondelez Ireland Production Limited (Coolock) - P0809,Site Updates/Notifications,ODS and F-Gas Maintenance & Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c8c88142-e504-f011-a373-0050568a2d1a,P0809,424e2cce-c667-4fd9-9b74-a2f41ac6f4e9
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Monitoring Returns,"January 2025 Monthly Return for P0818-05, Air Emission Points",2025-05-23T00:00:00+00:00,Closed,2025-02-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ccea1a26-53f3-ef11-a373-0050568a2d1a,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889
Ted O'Donoghue and Sons Limited - W0214,Requests for Approval and Site Reports,Waste Acceptance Procedure ,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d342b940-ee37-f011-a373-0050568a2d1a,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8
Slaney Foods International Unlimited Company - P0047,Site Updates/Notifications,Up to date FGAS  inventory,2025-05-23T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d45d2e2a-7510-f011-a373-0050568a2d1a,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
Mr Patrick O'Keeffe - P0413,Annual Environmental Report,AER 2024 and Supporting Documents,2025-05-23T00:00:00+00:00,Closed,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=df5f3243-bd29-f011-a373-0050568a2d1a,P0413,785cfbb1-388d-4cf0-8305-e10949327889
Bailieboro Foods Limited - P0406,Site Updates/Notifications,ODS and F-Gas Questionnaire for EPA Licensed Sites for 2024 (response date 11/04/2025) ,2025-05-23T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=dfc78936-260e-f011-a373-0050568a2d1a,P0406,0482399b-94b4-45f7-b9bc-46b09fc0aaba
Leprino Foods EU Limited - P1108,Monitoring Returns,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ee7c11db-cc00-f011-a373-0050568a2d1a,P1108,07b51f43-c9b6-4d5a-b6c9-39e5fa5f92b1
Unilin Insulation Ireland Limited - P0583,Monitoring Returns,AC & F-Gas Service Report December 2024,2025-05-23T00:00:00+00:00,Closed,2025-02-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ee8989dc-41ed-ef11-a373-0050568a2d1a,P0583,ef57424a-b5ee-4fc0-916b-7a25e329e987
Abbott Ireland (Cootehill) - P0687,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records 2024,2025-05-23T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f0a1ac6d-de0e-f011-a373-0050568a2d1a,P0687,85ea537d-8839-437b-ac08-e924b4850a0d
Oled Material Manufacturing Limited - P0020,Site Updates/Notifications,ODS and F-Gas  Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f1292b13-d10f-f011-a373-0050568a2d1a,P0020,1b3d43b2-2b13-4bab-a61a-ea698de8889a
Moyvalley Meats (IRL) - P0192,Site Updates/Notifications,Continuous PH with a recorder,2025-05-23T00:00:00+00:00,Open,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f42e4140-c337-f011-a373-0050568a2d1a,P0192,16676a48-ed36-4471-bfb7-450165fc92d6
Aurivo Dairy Ingredients Limited - P0802,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak check records,2025-05-23T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f4dea03b-360e-f011-a373-0050568a2d1a,P0802,61015510-114f-4e15-be24-1b39ab3f2899
Info-Lab Limited - P0141,Site Updates/Notifications,ODS & F-Gas Maintenance & Leak check records,2025-05-23T00:00:00+00:00,Closed,2025-03-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f97a1be1-c20b-f011-a373-0050568a2d1a,P0141,158b2df1-fceb-4ca5-9de8-3f36b9f28bc8
Breedon Brick Limited - P0528,Requests for Approval and Site Reports,ODS and F-Gas  Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fae0f095-230b-f011-a373-0050568a2d1a,P0528,887e6246-519b-40ee-a94d-7ac8560ccc63
Alexion Pharma International Operations Limited & Astrazeneca Ireland Limited - P1030,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-05-23T00:00:00+00:00,Closed,2025-04-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fcf37013-3e11-f011-a373-0050568a2d1a,P1030,f89123ac-6738-e611-99f8-0050568a69e2
Queally Pig Slaughtering Limited - P0175,EPA Initiated Correspondence,,2025-05-23T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=15fc63c8-b637-f011-a373-0050568a2d1a,P0175,29f88d8b-9a80-479d-9b5f-cffd514303a1
Pilgrim's Food Masters Ireland Limited  - P0804,EPA Initiated Correspondence,,2025-05-23T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=ab34e568-4936-f011-a373-0050568a2d1a,P0804,eabaf12a-8b8f-4a27-b511-7f5c591dd2c8
Versiv Composites Limited - P0096,EPA Initiated Correspondence,,2025-05-23T00:00:00+00:00,Open,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=bca12d39-d12c-f011-a373-0050568a2d1a,P0096,2d17b56f-096e-4ab5-8d7e-d8dda37577e7
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=17bdce31-d137-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Arran Chemical Company Limited - P0110,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=436e0c9e-8035-f011-a373-0050568a2d1a,P0110,77e11786-8292-4f95-8724-32e3e816d005
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=5bc5c9db-7f35-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=6bf055f7-8135-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=78249a28-8035-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=85586959-8035-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=a8c63b7e-8235-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Kiernan Breeding Stock - P0966,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=b6607e22-8235-f011-a373-0050568a2d1a,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
McCarren & Company Limited - P0171,Non Compliance,,2025-05-23T00:00:00+00:00,Issued,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=f9aa619a-8235-f011-a373-0050568a2d1a,P0171,5e96e742-cfc2-42f0-bfff-a3cfa6888e0f
Kiernan Breeding Stock - P0966,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=25089819-a6d1-ef11-a325-0050568a66b2,P0966,1dcff5af-e935-e511-a5db-0050568a69e2
Donegal Meat Processors - P0187,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=2d02f3ba-dcbd-ef11-a324-0050568a66b2,P0187,25df3fca-29f6-4f9d-a80f-3211abc54de0
Staunton Foods Limited - P0947,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-03-24T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=31e85e2f-001a-f011-a373-0050568a2d1a,P0947,479f42a6-4d72-e511-a5db-0050568a69e2
Coolatee Housing Scheme - A0525,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=61fdfdde-03f9-ef11-a325-0050568a66b2,A0525,6f865725-2fdc-4094-9b68-a5319fb0b92c
Killygordon - D0518,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=65fdfdde-03f9-ef11-a325-0050568a66b2,D0518,ea412169-2144-4769-94bd-437b5ea2a750
Dulux Paints Ireland Limited - P0218,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-04-25T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=67753360-c221-f011-a373-0050568a2d1a,P0218,29c69305-b6ea-4c08-be46-a2160748b302
Fournier Laboratories Ireland Limited T/A AbbVie - P1046,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=7cf89a13-a6d1-ef11-a325-0050568a66b2,P1046,b4e678f5-fbbe-e711-89bf-0050568a69e2
Mr Michael Crowley - P0660,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=b5079819-a6d1-ef11-a325-0050568a66b2,P0660,d805efad-76d9-4f75-a4ba-76b7d45cf94e
Arran Chemical Company Limited - P0110,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=bd10942b-a6d1-ef11-a325-0050568a66b2,P0110,77e11786-8292-4f95-8724-32e3e816d005
SSE Generation Ireland Limited (Great Island) - P0606,Site Visit,,2025-05-23T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=cbaaa6af-7926-f011-a373-0050568a2d1a,P0606,fa00ef96-8b38-42b0-b25e-5039849f183d
