licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,leap_url,document_url
Pilgrim's Food Masters Ireland Limited  - P0806,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0,https://leap.epa.ie/licence-profile/P0806/compliance/non-compliance/9b28086f-1d3a-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9b28086f-1d3a-f011-a373-0050568a2d1a
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc,https://leap.epa.ie/licence-profile/W0030/compliance/non-compliance/c2a340ec-3220-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c2a340ec-3220-f011-a373-0050568a2d1a
Walshestown Restoration Limited - W0254,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-30T00:00:00,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59,https://leap.epa.ie/licence-profile/W0254/compliance/sitevisit/1c089819-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1c089819-a6d1-ef11-a325-0050568a66b2
Msk Sand Limited - W0305,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-16T00:00:00,W0305,c5c713e4-703d-4055-885e-36071ce6c05b,https://leap.epa.ie/licence-profile/W0305/compliance/sitevisit/1c6c73f2-5732-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1c6c73f2-5732-f011-a373-0050568a2d1a
John Ronan & Sons - P0225,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-14T00:00:00,P0225,1790d3d5-2c8e-4c78-bb3d-8f5047470ba5,https://leap.epa.ie/licence-profile/P0225/compliance/sitevisit/4302f3ba-dcbd-ef11-a324-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4302f3ba-dcbd-ef11-a324-0050568a66b2
Dunmore Landfill - W0030,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-02T00:00:00,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc,https://leap.epa.ie/licence-profile/W0030/compliance/sitevisit/4a4cbd37-2624-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4a4cbd37-2624-f011-a373-0050568a2d1a
Coolrain Sawmills Limited - P0323,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-03-05T00:00:00,P0323,d608568c-e755-4e19-8ee5-b8214227b0b7,https://leap.epa.ie/licence-profile/P0323/compliance/sitevisit/6d02f3ba-dcbd-ef11-a324-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=6d02f3ba-dcbd-ef11-a324-0050568a66b2
Adhmaid Cill Na Martra Teoranta - P0334,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-29T00:00:00,P0334,725290b2-1795-45a8-8c12-33d8bac79274,https://leap.epa.ie/licence-profile/P0334/compliance/sitevisit/7902f3ba-dcbd-ef11-a324-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=7902f3ba-dcbd-ef11-a324-0050568a66b2
Liffey Meats (Cavan) Unlimited Company - P0169,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-01T00:00:00,P0169,569a2a68-77a9-47c6-9656-6ce7c237c532,https://leap.epa.ie/licence-profile/P0169/compliance/sitevisit/a8f04077-2e27-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=a8f04077-2e27-f011-a373-0050568a2d1a
Pilgrim's Food Masters Ireland Limited  - P0806,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-30T00:00:00,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0,https://leap.epa.ie/licence-profile/P0806/compliance/sitevisit/bb798a31-a6d1-ef11-a325-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=bb798a31-a6d1-ef11-a325-0050568a66b2
Walshestown Restoration Limited - W0254,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-22T00:00:00,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59,https://leap.epa.ie/licence-profile/W0254/compliance/sitevisit/c504f3ba-dcbd-ef11-a324-0050568a66b2,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c504f3ba-dcbd-ef11-a324-0050568a66b2
Arthurstown Landfill - W0004,Incident,Trigger Level Reached,2025-05-28T00:00:00+00:00,Closed,2025-05-28T00:00:00,W0004,290726e2-768f-4dee-a99b-75696d74e521,https://leap.epa.ie/licence-profile/W0004/compliance/incident/0970bd18-bb3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0970bd18-bb3b-f011-a373-0050568a2d1a
Tipperary Co-operative Creamery Limited - P0801,Monitoring Returns,Biological Q Report,2025-05-28T00:00:00+00:00,Closed,2025-05-27T00:00:00,P0801,026aee83-b768-4261-9048-837d8196b0f3,https://leap.epa.ie/licence-profile/P0801/compliance/return/16c808e3-e13a-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=16c808e3-e13a-f011-a373-0050568a2d1a
McHale Engineering Unlimited Company - P0988,Site Updates/Notifications,Licensee Public Response - SV31766,2025-05-28T00:00:00+00:00,Closed,2025-05-09T00:00:00,P0988,3b9160ed-6efa-e511-99f8-0050568a69e2,https://leap.epa.ie/licence-profile/P0988/compliance/return/19a0b60e-a62c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=19a0b60e-a62c-f011-a373-0050568a2d1a
Derek Good - P0942,Annual Environmental Report,Mr Derek Good AER Return 2024 incl BATc CId and additional requirements ,2025-05-28T00:00:00+00:00,Closed,2025-04-30T00:00:00,P0942,bf1ba327-dda6-4a24-99fb-335746cc1a29,https://leap.epa.ie/licence-profile/P0942/compliance/return/1abe72e0-d825-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1abe72e0-d825-f011-a373-0050568a2d1a
Walshestown Restoration Limited - W0254,Monitoring Returns,2024 Stormwater Report,2025-05-28T00:00:00+00:00,Closed,2025-05-12T00:00:00,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59,https://leap.epa.ie/licence-profile/W0254/compliance/return/1c36c4a3-3f2f-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1c36c4a3-3f2f-f011-a373-0050568a2d1a
Vermilion Exploration and Production Ireland Limited - P0738,Requests for Approval and Site Reports,VEPIL G7 Annual Report 2024 for Authorisation L4701,2025-05-28T00:00:00+00:00,Closed,2025-05-21T00:00:00,P0738,aa3749e0-2af5-4c42-b314-e161593785e9,https://leap.epa.ie/licence-profile/P0738/compliance/return/1fb5a21a-3336-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fb5a21a-3336-f011-a373-0050568a2d1a
Carlingford Sewerage Scheme - D0268,Annual Environmental Report,AER 2024,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,D0268,ef9df540-4345-401c-8241-0451fddec40f,https://leap.epa.ie/licence-profile/D0268/compliance/return/2815b066-dc3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2815b066-dc3b-f011-a373-0050568a2d1a
"Honeywell International Technologies Limited Trading As Honeywell Engines, Systems and Services - P0",Site Updates/Notifications,Summer Shutdown 2025,2025-05-28T00:00:00+00:00,Closed,2025-05-14T00:00:00,P0698,07d94887-aa7a-4a91-93a6-f414d2364fbb,https://leap.epa.ie/licence-profile/P0698/compliance/return/2f37eb3f-9930-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2f37eb3f-9930-f011-a373-0050568a2d1a
Upjohn Manufacturing Ireland Unlimited Company - P0136,Site Updates/Notifications,Site Visit - 17th April 2025,2025-05-28T00:00:00+00:00,Closed,2025-04-28T00:00:00,P0136,6ed808bd-bcb9-4113-a492-5fa5c46e02d3,https://leap.epa.ie/licence-profile/P0136/compliance/return/333e40de-4424-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=333e40de-4424-f011-a373-0050568a2d1a
Belcarra - D0366,Annual Environmental Report,AER 2024,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,D0366,f70d4507-4b10-4f66-852b-e94ac35dcc9b,https://leap.epa.ie/licence-profile/D0366/compliance/return/4047d2b4-a03b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4047d2b4-a03b-f011-a373-0050568a2d1a
Doora Landfill Site - W0031,Site Updates/Notifications,Leachate Tank Integrity Test,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705,https://leap.epa.ie/licence-profile/W0031/compliance/return/405b30fd-bc3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=405b30fd-bc3b-f011-a373-0050568a2d1a
Doora Landfill Site - W0031,Monitoring Returns,Doora Landfill Gas balancing reports 2024,2025-05-28T00:00:00+00:00,Closed,2025-05-14T00:00:00,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705,https://leap.epa.ie/licence-profile/W0031/compliance/return/42e4c564-bd30-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=42e4c564-bd30-f011-a373-0050568a2d1a
"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Roa",Monitoring Returns,Schedule D Monitoring - FS1 Sewer Emissions,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,W0054,7e56b05f-0bea-4d16-95d3-ece4f0ae0c2e,https://leap.epa.ie/licence-profile/W0054/compliance/return/553f5550-d23b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=553f5550-d23b-f011-a373-0050568a2d1a
Swords - D0024,Site Updates/Notifications,Construction of new primary sludge storage tank,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2,https://leap.epa.ie/licence-profile/D0024/compliance/return/5ebdd343-d03b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5ebdd343-d03b-f011-a373-0050568a2d1a
Sun Chemical Inks Limited - P0241,Monitoring Returns,Q2 2025 SURFACE WATER ANALYSIS,2025-05-28T00:00:00+00:00,Closed,2025-05-28T00:00:00,P0241,793cb18a-7eb6-48ec-88dd-0b783b2ee5be,https://leap.epa.ie/licence-profile/P0241/compliance/return/6496abee-b33b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6496abee-b33b-f011-a373-0050568a2d1a
McHale Engineering Unlimited Company - P0988,Monitoring Returns,McHale noise monitoring 2025,2025-05-28T00:00:00+00:00,Closed,2025-04-24T00:00:00,P0988,3b9160ed-6efa-e511-99f8-0050568a69e2,https://leap.epa.ie/licence-profile/P0988/compliance/return/6e69bc50-1d21-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e69bc50-1d21-f011-a373-0050568a2d1a
Safety Kleen Ireland Ltd - W0099,Monitoring Returns,Air Monitoring ,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,W0099,d94dcd25-521d-4632-b0db-dac2043d51cd,https://leap.epa.ie/licence-profile/W0099/compliance/return/78e6a2d7-cb3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=78e6a2d7-cb3b-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Gorey) - W0220,Monitoring Returns,Waste Water Report 2024,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,W0220,0590f998-881d-48ac-b999-703f85ed9bf1,https://leap.epa.ie/licence-profile/W0220/compliance/return/8426a310-c53b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8426a310-c53b-f011-a373-0050568a2d1a
Kildare County Council - P1063,Site Updates/Notifications,Planned works on gas and leachate infrastructure ,2025-05-28T00:00:00+00:00,Closed,2025-05-15T00:00:00,P1063,d327580f-5fd8-e811-a2db-0050568a66b2,https://leap.epa.ie/licence-profile/P1063/compliance/return/b195fa17-9331-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b195fa17-9331-f011-a373-0050568a2d1a
Walshestown Restoration Limited - W0254,Monitoring Returns,2024 Groundwater Report,2025-05-28T00:00:00+00:00,Closed,2025-05-12T00:00:00,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59,https://leap.epa.ie/licence-profile/W0254/compliance/return/b2ac536e-3f2f-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2ac536e-3f2f-f011-a373-0050568a2d1a
Oldpark Pigs Limited - P0661,Annual Environmental Report,"AER, BATc, Ammonia and Environmental Report",2025-05-28T00:00:00+00:00,Closed,2025-04-30T00:00:00,P0661,1b9c8782-4204-4f66-93c4-a956557c1b19,https://leap.epa.ie/licence-profile/P0661/compliance/return/b78a1c87-d025-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b78a1c87-d025-f011-a373-0050568a2d1a
Arrabawn Co-operative Society Limited - P0791,Site Updates/Notifications,Licensee Public Response - SV31652,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,P0791,1d9f7773-fd97-4aa8-9cb5-9654f20dcc81,https://leap.epa.ie/licence-profile/P0791/compliance/return/bdd78d4d-b23b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bdd78d4d-b23b-f011-a373-0050568a2d1a
