licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Palatine Wastewater Treatment Plant - D0391,Incident,,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6da6f51e-df2f-f011-a373-0050568a2d1a,D0391,4b0c516c-90ca-4737-a985-7585b3b7250f
WuXi Vaccines Ireland Limited - P1146,Incident,,2025-05-13T00:00:00+00:00,Closed,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a525343a-4d2f-f011-a373-0050568a2d1a,P1146,fedcbf7d-8376-4f30-8b27-d3abd5c54e88
Marlinstown Landfill - W0071,Incident,,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e8af63e6-e12f-f011-a373-0050568a2d1a,W0071,7a5ca805-381b-40f2-b446-72b1a823008d
Runways Information Services Limited - P1192,Incident,,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=ed4f561a-1530-f011-a373-0050568a2d1a,P1192,99afad8e-95b5-4d94-8662-aa598cfc6afd
Key Waste Management Limited - W0045,Annual Environmental Report,AER 2024,2025-05-13T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=07fe9f56-d91a-f011-a373-0050568a2d1a,W0045,f5652da1-291c-4422-92d9-50a15b21fe02
Tulligmore Quarry Solutions Limited - W0255,Annual Environmental Report,Updated AER,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=15409cf9-0230-f011-a373-0050568a2d1a,W0255,f138c9f0-b24b-4e8b-b827-1cb490ebc9e1
Arrow Group - P0812,Site Updates/Notifications,Compliance Investigation ,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1692230c-0330-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
MSD International GmbH t/a MSD Ireland (Dunboyne Biologics) - P1073,Requests for Approval and Site Reports,Condition 1.4 RFA,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=30dc3ff4-1e30-f011-a373-0050568a2d1a,P1073,541d080f-45b6-448e-8327-82e0cb13dc2e
Grove Turkeys Limited - P0832,Site Updates/Notifications,Groundwater results,2025-05-13T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4cd40839-0b2c-f011-a373-0050568a2d1a,P0832,d897b839-6e41-4918-a53a-a484ddac7129
Thermo Fisher Scientific Cork Limited - P0004,Requests for Approval and Site Reports,New Product Introduction - Project ABBIE 5,2025-05-13T00:00:00+00:00,Closed,2025-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9eccd4ba-3219-f011-a373-0050568a2d1a,P0004,1a507022-d459-4a98-afb9-cc0587998ac1
Mannok Cement Limited - P0378,Requests for Approval and Site Reports,Kiln SRF Test Programme Monthly Report 1,2025-05-13T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a0666acc-d72c-f011-a373-0050568a2d1a,P0378,378af8f1-f920-4793-8c2b-269b8f1da13a
Grove Turkeys Limited - P0832,Site Updates/Notifications,Bund survey  2023,2025-05-13T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ae27cd7b-052c-f011-a373-0050568a2d1a,P0832,d897b839-6e41-4918-a53a-a484ddac7129
Cappoquin - D0272,Site Updates/Notifications,Site Visit Request - SV32519,2025-05-13T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc34d41b-6027-f011-a373-0050568a2d1a,D0272,0d995d57-29ef-40a0-8ce4-27ef12b993b0
Mannok Cement Limited - P0378,Monitoring Returns,A2-01 ELV Compliance Q1 2025,2025-05-13T00:00:00+00:00,Closed,2025-04-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c2f2ac01-851b-f011-a373-0050568a2d1a,P0378,378af8f1-f920-4793-8c2b-269b8f1da13a
Arch Chemicals BV - P0060,Requests for Approval and Site Reports,Arch Chemicals B.V. -ICA Report issue 16-03-2025 Revised Drawings,2025-05-13T00:00:00+00:00,Closed,2025-04-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cbe33ec8-761c-f011-a373-0050568a2d1a,P0060,17920c5b-2c49-4c50-8f0c-7baa9941741b
Socomore Ireland Limited - P0983,Monitoring Returns,Noise Survey Report 2025,2025-05-13T00:00:00+00:00,Closed,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ccd40102-d42f-f011-a373-0050568a2d1a,P0983,5a524c30-0fa4-e511-987f-0050568a69e2
Arch Chemicals BV - P0060,Site Updates/Notifications,Access Agreement Letter Boundary Modification,2025-05-13T00:00:00+00:00,Closed,2025-03-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cead352c-77fb-ef11-a373-0050568a2d1a,P0060,17920c5b-2c49-4c50-8f0c-7baa9941741b
Chemifloc Limited - P0076,Monitoring Returns,S1 monitoring for February 2025,2025-05-13T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e82a6d47-d22c-f011-a373-0050568a2d1a,P0076,55500f73-0ba0-4716-8d23-365670e0dc31
Arch Chemicals BV - P0060,Requests for Approval and Site Reports,Arch Chemicals B.V. -Licence Boundary Review Drawing with proposed raccess,2025-05-13T00:00:00+00:00,Closed,2025-01-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f355d76a-07d2-ef11-a36e-0050568a2d1a,P0060,17920c5b-2c49-4c50-8f0c-7baa9941741b
Zoetis Belgium S.A. - P0638,Requests for Approval and Site Reports,P0638-02 - Proposed Stormwater Trigger Values,2025-05-13T00:00:00+00:00,Open,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f6e5756b-f32f-f011-a373-0050568a2d1a,P0638,189d7de6-f0b6-4a66-9948-0c5bd626a79b
Chemifloc Limited - P0076,Monitoring Returns,S1 monitoring for March 2025,2025-05-13T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f74ed87d-d22c-f011-a373-0050568a2d1a,P0076,55500f73-0ba0-4716-8d23-365670e0dc31
City Bin Co Ltd - W0148,EPA Initiated Correspondence,,2025-05-13T00:00:00+00:00,Closed,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=1b204dc0-e22c-f011-a373-0050568a2d1a,W0148,4d7c5b02-166b-4b08-872b-8f89f1e94849
Pfizer Ireland Pharmaceuticals Unlimited Company (Grange Castle) - P0652,EPA Initiated Correspondence,,2025-05-13T00:00:00+00:00,Open,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=3af046c8-272c-f011-a373-0050568a2d1a,P0652,52836abc-c980-4735-818e-6ee1bcfd6152
Ballynagran Residual Landfill - W0165,Non Compliance,,2025-05-13T00:00:00+00:00,Issued,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=1547850f-312f-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Sherwin-Williams (Ireland) Limited - P0711,Non Compliance,,2025-05-13T00:00:00+00:00,Issued,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=40aa93c8-e82f-f011-a373-0050568a2d1a,P0711,fc399d74-4faf-49a6-aadd-c565638944c3
Doora Landfill Site - W0031,Non Compliance,,2025-05-13T00:00:00+00:00,Issued,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=6ab89494-402f-f011-a373-0050568a2d1a,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705
Sherwin-Williams (Ireland) Limited - P0711,Non Compliance,,2025-05-13T00:00:00+00:00,Issued,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=734e119e-e92f-f011-a373-0050568a2d1a,P0711,fc399d74-4faf-49a6-aadd-c565638944c3
Mannok Cement Limited - P0378,Non Compliance,,2025-05-13T00:00:00+00:00,Issued,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=e763cfae-e92f-f011-a373-0050568a2d1a,P0378,378af8f1-f920-4793-8c2b-269b8f1da13a
Padraig Thornton Waste Disposal Ltd - W0206,Site Visit,,2025-05-13T00:00:00+00:00,Closed,2025-04-18T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=6b7476dc-811e-f011-a373-0050568a2d1a,W0206,a3942836-5326-403b-98d0-ef21fd454fc5
Sherwin-Williams (Ireland) Limited - P0711,Site Visit,,2025-05-13T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c7079819-a6d1-ef11-a325-0050568a66b2,P0711,fc399d74-4faf-49a6-aadd-c565638944c3
BASF Ireland Designated Activity Company - P0052,Site Visit,,2025-05-13T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=f63f9c1f-a6d1-ef11-a325-0050568a66b2,P0052,cc146706-f674-4ba1-9e55-832e03ed4883
Arrow Group - P0812,Compliance Investigation,"P0812-02, Odour Abatement Equipment",2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=16298e9b-2624-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Starrus Eco Holdings Limited (Slane) - W0140,Compliance Investigation,"W0140-05, Waste and Materials Storage",2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=678c40a0-1a27-f011-a373-0050568a2d1a,W0140,52f1734b-9458-4591-9f4f-c4279e494290
Tirlán Limited - P0359,Complaint,P0359-03: 02/05/2025: WWTP Sludge Odours,2025-05-12T00:00:00+00:00,Closed,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=12ef6af8-6b2a-f011-a373-0050568a2d1a,P0359,2e54d6ad-33cc-4e86-99ce-fd541afce3f7
Ballynagran Residual Landfill - W0165,Complaint,"W0165-02, 01/05/25, Waste Odours",2025-05-12T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=19539d42-6a26-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, Odour Complaint, 7/05/2025",2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a0df2313-0b30-f011-a373-0050568a2d1a,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a
ERAS ECO Ltd - W0211,Complaint,COM020872 - Web Submission,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f5902dea-362f-f011-a373-0050568a2d1a,W0211,8851c993-adac-4688-93b4-13c9820afc14
Newcastle West - D0108,Incident,,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6766eb38-192f-f011-a373-0050568a2d1a,D0108,ff87e6e2-6e56-410d-95da-dad296907866
Ballincollig - D0049,Incident,,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=7d43c98b-4a2f-f011-a373-0050568a2d1a,D0049,d2b67f3f-cf1f-4487-96e5-993d2438a26e
Ringsend - D0034,Incident,,2025-05-12T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=f0628134-6627-f011-a373-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Pilgrim's Food Masters Ireland Limited  - P0804,Site Updates/Notifications,Ammonia Project,2025-05-12T00:00:00+00:00,Closed,2025-02-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=060a1abe-01f5-ef11-a373-0050568a2d1a,P0804,eabaf12a-8b8f-4a27-b511-7f5c591dd2c8
Ted O'Donoghue and Sons Limited - W0214,Monitoring Returns,Stream & Groundwater Monitoring 2024,2025-05-12T00:00:00+00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1748a3b4-cedf-ef11-a372-0050568a2d1a,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8
Raffeen Landfill Site - W0023,Monitoring Returns,Leachate Annual Monitoring Report - 2024,2025-05-12T00:00:00+00:00,Closed,2024-12-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=367ab131-40c1-ef11-a36d-0050568a2d1a,W0023,64dac35e-634e-46e9-83d8-5e9356e64442
Minister for Defence - W0289,Monitoring Returns,Revised GW Annual Report 2023 - Submitted 04.09.2024,2025-05-12T00:00:00+00:00,Closed,2024-09-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5e562087-926a-ef11-a36a-b687df52d074,W0289,58ad3a6d-832b-49fb-956f-53d01802fa65
Port of Waterford. - S0012,Site Updates/Notifications,Completion notice late April ploughing,2025-05-12T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=617bb031-ea2c-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Rosscarbery-Owenahincha - D0172,Site Updates/Notifications,Documentaion request for SV32312,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7d6a60fe-112f-f011-a373-0050568a2d1a,D0172,cbf9aa4d-8afc-4159-8352-a62c4465564f
Port of Waterford. - S0012,Site Updates/Notifications,Commencement Notice mid May ploughing,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7e336b85-4a2f-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Ardara - D0512,Annual Environmental Report,AER 2024,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8ad24e3a-452f-f011-a373-0050568a2d1a,D0512,4becce58-8f6b-491a-925b-b0716b23a654
Rathroeen Landfill - W0067,Site Updates/Notifications,SV31808- apology and request for extension,2025-05-12T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9874ce7c-122c-f011-a373-0050568a2d1a,W0067,3441b1da-d908-492b-b393-d77ae6e6b056
Waste Recovery Services (Fermoy) Limited - W0107,Monitoring Returns,Revised Q1 - 2024 - Monitoring Reports,2025-05-12T00:00:00+00:00,Closed,2024-09-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a0dacf33-9d6b-ef11-a36a-b687df52d074,W0107,88b52f89-872b-4046-a2ab-d219d6985f1e
Starrus Eco Holdings Limited - W0180,Monitoring Returns,2024 Dust Monitoring,2025-05-12T00:00:00+00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b00f90b5-e0df-ef11-a372-0050568a2d1a,W0180,67713d7a-f254-4be1-9fb1-a1d3f64cf03a
Clarochem Ireland Limited - P0125,Site Updates/Notifications,New Bund Testing,2025-05-12T00:00:00+00:00,Closed,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c8c31563-342b-f011-a373-0050568a2d1a,P0125,582c502f-08c7-4351-8a3e-f35bf25777c1
Derrinumera Landfill Facility - W0021,Monitoring Returns,First Quarter 2025 Derrinumera Water Monitoring Report,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d3618607-072f-f011-a373-0050568a2d1a,W0021,89d360bc-5bb9-49ac-9ef7-5caf66333d3e
Minister for Defence - W0289,Monitoring Returns,Annual Marine Surface Water Monitoring Report for 2023,2025-05-12T00:00:00+00:00,Closed,2024-11-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d3c558ce-a7a5-ef11-a36b-0050568a2d1a,W0289,58ad3a6d-832b-49fb-956f-53d01802fa65
Trane Technologies International Limited - P0994,Site Updates/Notifications,Licensee Public Response - SV32126,2025-05-12T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d86baf08-d92c-f011-a373-0050568a2d1a,P0994,8e3863ab-c587-e511-a5db-0050568a69e2
Euroflex Teoranta - P0969,Site Updates/Notifications,Follow-up on the temporary change of primary FID,2025-05-12T00:00:00+00:00,Closed,2025-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f31f7682-9c2d-f011-a373-0050568a2d1a,P0969,b72ba093-7044-e711-91cb-0050568a69e2
Starrus Eco Holdings Limited (Munster) - W0136,Monitoring Returns,Noise_2024,2025-05-12T00:00:00+00:00,Closed,2025-04-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f3337f03-4f15-f011-a373-0050568a2d1a,W0136,52d5b0c6-4089-42df-9633-d03ce8973c39
Srahmore Peat Deposition Site - W0199,EPA Initiated Correspondence,,2025-05-12T00:00:00+00:00,Closed,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=8ac28d64-1c2f-f011-a373-0050568a2d1a,W0199,cbb7c12c-2b33-4174-8479-b90ca354bd9b
Arrow Group - P0812,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=39246ab4-e32c-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Arrow Group - P0812,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9464f254-e02c-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Arrow Group - P0812,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9b77cd61-e42c-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Alert Packaging Limited - P0366,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=a45c6219-662a-f011-a373-0050568a2d1a,P0366,359b4db8-d712-4f91-bbbb-25f7d0633ca6
Arrow Group - P0812,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=ae9b7e0b-e12c-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Arrow Group - P0812,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=b6393605-e42c-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Arrow Group - P0812,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c28d1d90-e42c-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Architectural & Metal Systems Limited - P1117,Non Compliance,,2025-05-12T00:00:00+00:00,Issued,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d7082739-f42c-f011-a373-0050568a2d1a,P1117,ddacbc7b-4a2e-4068-95a1-630e12736479
Alert Packaging Limited - P0366,Site Visit,,2025-05-12T00:00:00+00:00,Closed,2025-03-14T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=0ee5f410-c30f-f011-a373-0050568a2d1a,P0366,359b4db8-d712-4f91-bbbb-25f7d0633ca6
