licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,leap_url,document_url
Staunton Foods Limited - P0947,Complaint,"P0947-02, 25/05/2025, Noise",2025-06-12T00:00:00+00:00,Closed,2025-05-25T00:00:00,P0947,479f42a6-4d72-e511-a5db-0050568a69e2,https://leap.epa.ie/licence-profile/P0947/compliance/complaint/62c093c6-aa39-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=62c093c6-aa39-f011-a373-0050568a2d1a
Staunton Foods Limited - P0947,Complaint,"P0947-02, 24/05/2025, Noise",2025-06-12T00:00:00+00:00,Closed,2025-05-24T00:00:00,P0947,479f42a6-4d72-e511-a5db-0050568a69e2,https://leap.epa.ie/licence-profile/P0947/compliance/complaint/f9da4d4b-e238-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f9da4d4b-e238-f011-a373-0050568a2d1a
The Hammond Lane Metal Company Limited - P1002,Incident,Radiation Detection Incident,2025-06-12T00:00:00+00:00,Closed,2025-05-30T00:00:00,P1002,79385efd-ce54-e611-9a04-0050568a69e2,https://leap.epa.ie/licence-profile/P1002/compliance/incident/13a70dd2-4a3d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=13a70dd2-4a3d-f011-a373-0050568a2d1a
Camolin and Environs - D0405,Incident,Uncontrolled Release,2025-06-12T00:00:00+00:00,Closed,2025-05-21T00:00:00,D0405,ad021ee8-0eee-4039-b791-cd49141f446e,https://leap.epa.ie/licence-profile/D0405/compliance/incident/1933e4ef-4536-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=1933e4ef-4536-f011-a373-0050568a2d1a
Ringsend - D0034,Incident,Abatement equipment off-line,2025-06-12T00:00:00+00:00,Closed,2025-05-30T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://leap.epa.ie/licence-profile/D0034/compliance/incident/29fc2112-6c3d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=29fc2112-6c3d-f011-a373-0050568a2d1a
Lady's Island and Environs - A0241,Incident,Abatement equipment off-line,2025-06-12T00:00:00+00:00,Closed,2025-05-23T00:00:00,A0241,6ddf3cb3-e507-4c19-92d8-a02aa4225b44,https://leap.epa.ie/licence-profile/A0241/compliance/incident/3efdc0de-b237-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3efdc0de-b237-f011-a373-0050568a2d1a
Kilkenny City and Environs - D0018,Incident,Breach of ELV,2025-06-12T00:00:00+00:00,Closed,2025-05-16T00:00:00,D0018,96d624b8-724b-4d95-9e91-c8aa0cb52213,https://leap.epa.ie/licence-profile/D0018/compliance/incident/50ecce3f-4b32-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=50ecce3f-4b32-f011-a373-0050568a2d1a
Butlersbridge Waste Water Works - A0296,Incident,Abatement equipment off-line,2025-06-12T00:00:00+00:00,Closed,2025-06-10T00:00:00,A0296,2ce18b54-88b9-4494-9b11-ae54411cd0b5,https://leap.epa.ie/licence-profile/A0296/compliance/incident/97686c95-fa45-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=97686c95-fa45-f011-a373-0050568a2d1a
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.9 Construction Works (Observation) ,2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd,https://leap.epa.ie/licence-profile/P0859/compliance/return/023abc8f-903c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=023abc8f-903c-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Millenium Business Park) - W0183,Monitoring Returns,noise ,2025-06-12T00:00:00+00:00,Closed,2025-05-22T00:00:00,W0183,cf22f339-6828-4cec-af41-c14e1aa882b4,https://leap.epa.ie/licence-profile/W0183/compliance/return/12045ad2-f936-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=12045ad2-f936-f011-a373-0050568a2d1a
Vermilion Exploration and Production Ireland Limited - P0738,Site Updates/Notifications,Pitstop 2025 update,2025-06-12T00:00:00+00:00,Closed,2025-06-04T00:00:00,P0738,aa3749e0-2af5-4c42-b314-e161593785e9,https://leap.epa.ie/licence-profile/P0738/compliance/return/18f4bd61-2b41-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=18f4bd61-2b41-f011-a373-0050568a2d1a
N&C Enterprises Limited - W0292,Monitoring Returns,Quarter 1 Groundwater monitoring  ,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,W0292,54f8da29-b073-e711-bce9-0050568a69e2,https://leap.epa.ie/licence-profile/W0292/compliance/return/1fa4a1f3-5a40-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fa4a1f3-5a40-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0222,Site Updates/Notifications,Request for Time Extension - Report ,2025-06-12T00:00:00+00:00,Closed,2025-05-28T00:00:00,W0222,db967645-e5c5-438f-9cb5-7bcf91287c66,https://leap.epa.ie/licence-profile/W0222/compliance/return/24146e0c-ad3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24146e0c-ad3b-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Greenogue) - W0188,Monitoring Returns,Noise survey report 2024,2025-06-12T00:00:00+00:00,Closed,2025-05-21T00:00:00,W0188,30f61d20-175e-4cc3-8628-ee84d331735d,https://leap.epa.ie/licence-profile/W0188/compliance/return/340058bc-7536-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=340058bc-7536-f011-a373-0050568a2d1a
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.2 Storage and labelling of materials 3.7.2 & 3.7.5 (Non-Compliance),2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd,https://leap.epa.ie/licence-profile/P0859/compliance/return/4923479e-983c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4923479e-983c-f011-a373-0050568a2d1a
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.5 Odour assessments 5.7 (Observation) ,2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd,https://leap.epa.ie/licence-profile/P0859/compliance/return/4f82347c-9a3c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4f82347c-9a3c-f011-a373-0050568a2d1a
Aurivo Dairy Ingredients Limited - P0802,Site Updates/Notifications,Notification of Power interruption,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,P0802,61015510-114f-4e15-be24-1b39ab3f2899,https://leap.epa.ie/licence-profile/P0802/compliance/return/6ad98bb8-9240-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ad98bb8-9240-f011-a373-0050568a2d1a
Fort Wayne Metals Ireland Limited - P0646,Site Updates/Notifications,Licensee Public Response - SV31530,2025-06-12T00:00:00+00:00,Closed,2025-06-06T00:00:00,P0646,ebae73c2-6577-4044-bf86-c0a3a03376d7,https://leap.epa.ie/licence-profile/P0646/compliance/return/81a349c3-d142-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=81a349c3-d142-f011-a373-0050568a2d1a
Aurivo Dairy Ingredients Limited - P0802,Site Updates/Notifications,Uisce Eireann foul line blockage,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,P0802,61015510-114f-4e15-be24-1b39ab3f2899,https://leap.epa.ie/licence-profile/P0802/compliance/return/8af5b68f-7a40-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8af5b68f-7a40-f011-a373-0050568a2d1a
Kepak Longford Unlimited Company - P1084,Site Updates/Notifications,Response to SV31838 - Resubmission LR093755,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,P1084,acf675a7-2b7e-4f74-92ab-710651a70335,https://leap.epa.ie/licence-profile/P1084/compliance/return/8db82459-8740-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8db82459-8740-f011-a373-0050568a2d1a
Boston Scientific Limited - P0725,Monitoring Returns,Boston Scientific Galway - Solvent Management Plan 2024,2025-06-12T00:00:00+00:00,Closed,2025-05-20T00:00:00,P0725,ab26e693-9cc9-48be-a506-87ce86e1f38e,https://leap.epa.ie/licence-profile/P0725/compliance/return/8efda0e0-8935-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8efda0e0-8935-f011-a373-0050568a2d1a
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.7 Monitoring Results (Observation),2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd,https://leap.epa.ie/licence-profile/P0859/compliance/return/9d144a70-903c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9d144a70-903c-f011-a373-0050568a2d1a
Padraig Thornton Waste Disposal Ltd - W0206,Requests for Approval and Site Reports,Odour Management Plan Dunboyne,2025-06-12T00:00:00+00:00,Closed,2025-05-23T00:00:00,W0206,a3942836-5326-403b-98d0-ef21fd454fc5,https://leap.epa.ie/licence-profile/W0206/compliance/return/b7015e7e-af37-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7015e7e-af37-f011-a373-0050568a2d1a
Padraig Thornton Waste Disposal Ltd - W0206,Site Updates/Notifications,Waste storage plan temporary change,2025-06-12T00:00:00+00:00,Closed,2025-05-13T00:00:00,W0206,a3942836-5326-403b-98d0-ef21fd454fc5,https://leap.epa.ie/licence-profile/W0206/compliance/return/b783d636-0d30-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b783d636-0d30-f011-a373-0050568a2d1a
Thorntons Recycling Centre (Ballyfermot) - W0044,Site Updates/Notifications,"Revised Waste Storage Plan, Rev 17",2025-06-12T00:00:00+00:00,Closed,2025-05-16T00:00:00,W0044,f6bad764-903c-42ee-a586-7d517000d5a1,https://leap.epa.ie/licence-profile/W0044/compliance/return/f8753369-4b32-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f8753369-4b32-f011-a373-0050568a2d1a
Breedon Cement Ireland Limited - P0487,EPA Initiated Correspondence,,2025-06-12T00:00:00+00:00,Open (Eden),2025-06-09T00:00:00,P0487,dc8a6607-72a5-4772-b0f4-4374830d59f7,https://leap.epa.ie/licence-profile/P0487/compliance/epa-correspondence/44aafe92-0b45-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=44aafe92-0b45-f011-a373-0050568a2d1a
Tirlán Limited - P0963,Incident,Breach of ELV,2025-06-11T00:00:00+00:00,Closed,2025-05-29T00:00:00,P0963,0b7e78be-90fe-4884-abb9-3a8d8e043339,https://leap.epa.ie/licence-profile/P0963/compliance/incident/31b5dd66-903c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=31b5dd66-903c-f011-a373-0050568a2d1a
Aurivo Dairy Ingredients Limited - P0802,Incident,Monitoring Equipment Issues,2025-06-11T00:00:00+00:00,Closed,2025-05-16T00:00:00,P0802,61015510-114f-4e15-be24-1b39ab3f2899,https://leap.epa.ie/licence-profile/P0802/compliance/incident/bb2b74c7-5f32-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=bb2b74c7-5f32-f011-a373-0050568a2d1a
Clonbulloge Ash Repository - W0049,Site Updates/Notifications,Licensee Public Response - SV31864,2025-06-11T00:00:00+00:00,Closed,2025-06-04T00:00:00,W0049,7b07b395-e663-4466-907a-ae5168854d7a,https://leap.epa.ie/licence-profile/W0049/compliance/return/0af8c3cf-3e41-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0af8c3cf-3e41-f011-a373-0050568a2d1a
"MSD International GmbH, trading as MSD Ireland (Brinny) - P0005",Site Updates/Notifications,Condition 3.16 Boiler operating on diesel,2025-06-11T00:00:00+00:00,Closed,2025-06-04T00:00:00,P0005,402b12ea-8c77-4050-bc57-908a1f088899,https://leap.epa.ie/licence-profile/P0005/compliance/return/0ff6f206-2d41-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0ff6f206-2d41-f011-a373-0050568a2d1a
JANSSEN SCIENCES IRELAND UC - P0778,Site Updates/Notifications,Planned downtime of SEMP1 & SEMP3 Continuous Monitoring ,2025-06-11T00:00:00+00:00,Closed,2025-05-12T00:00:00,P0778,ff8e8bb5-cf35-4fb1-a789-af7571da741d,https://leap.epa.ie/licence-profile/P0778/compliance/return/167a6392-452f-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=167a6392-452f-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Butlerstown) - W0116,Site Updates/Notifications,In /OUT waste 2020 -2024,2025-06-11T00:00:00+00:00,Closed,2025-05-22T00:00:00,W0116,c662be03-85fd-4ae7-9eb3-58301d9a088d,https://leap.epa.ie/licence-profile/W0116/compliance/return/1b24a1a8-f336-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1b24a1a8-f336-f011-a373-0050568a2d1a
Pfizer Ireland Pharmaceuticals Unlimited Company (Ringaskiddy) - P0013,Requests for Approval and Site Reports,Update to site inventory of materials,2025-06-11T00:00:00+00:00,Closed,2025-05-30T00:00:00,P0013,8e7289a5-44fc-4715-b9b6-a76e88c16c0d,https://leap.epa.ie/licence-profile/P0013/compliance/return/1b458dce-353d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1b458dce-353d-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Butlerstown) - W0116,Monitoring Returns,Noise Report 2024,2025-06-11T00:00:00+00:00,Closed,2025-05-23T00:00:00,W0116,c662be03-85fd-4ae7-9eb3-58301d9a088d,https://leap.epa.ie/licence-profile/W0116/compliance/return/25f81da0-d237-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25f81da0-d237-f011-a373-0050568a2d1a
"MSD International GmbH, trading as MSD Ireland (Brinny) - P0005",Site Updates/Notifications,Condition 3.16 Boiler operating on diesel,2025-06-11T00:00:00+00:00,Closed,2025-05-15T00:00:00,P0005,402b12ea-8c77-4050-bc57-908a1f088899,https://leap.epa.ie/licence-profile/P0005/compliance/return/31853ab3-6931-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=31853ab3-6931-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Waterford City) - W0177,Monitoring Returns,W0177-03 Waste Water Report 2024,2025-06-11T00:00:00+00:00,Closed,2025-06-05T00:00:00,W0177,c1850155-df4d-425d-9971-730bdb3c91b8,https://leap.epa.ie/licence-profile/W0177/compliance/return/3cf41825-0342-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3cf41825-0342-f011-a373-0050568a2d1a
Pfizer Ireland Pharmaceuticals Unlimited Company (Ringaskiddy) - P0013,Requests for Approval and Site Reports,Request approval for a new minor emission point,2025-06-11T00:00:00+00:00,Closed,2025-05-29T00:00:00,P0013,8e7289a5-44fc-4715-b9b6-a76e88c16c0d,https://leap.epa.ie/licence-profile/P0013/compliance/return/42fe4356-983c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=42fe4356-983c-f011-a373-0050568a2d1a
Ted O'Donoghue and Sons Limited - W0214,Requests for Approval and Site Reports,Wastes in and Out for the periond 24 3 25 to 28 3 25,2025-06-11T00:00:00+00:00,Closed,2025-04-28T00:00:00,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8,https://leap.epa.ie/licence-profile/W0214/compliance/return/57e79497-5b24-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=57e79497-5b24-f011-a373-0050568a2d1a
Howmedica International S.de R.L. Trading As Stryker Orthopaedics - P0023,Site Updates/Notifications,Response to Verbal Request ,2025-06-11T00:00:00+00:00,Closed,2025-04-04T00:00:00,P0023,126ab282-3315-4a6f-9777-c7fccd99abbc,https://leap.epa.ie/licence-profile/P0023/compliance/return/711805d5-4d11-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=711805d5-4d11-f011-a373-0050568a2d1a
Ted O'Donoghue and Sons Limited - W0214,Requests for Approval and Site Reports,ODW W0214-01 Mist Air docs 2025 03 15,2025-06-11T00:00:00+00:00,Closed,2025-05-16T00:00:00,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8,https://leap.epa.ie/licence-profile/W0214/compliance/return/74925a2c-2b32-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=74925a2c-2b32-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Waterford City) - W0177,Site Updates/Notifications,Application to Uisce Eireann,2025-06-11T00:00:00+00:00,Closed,2025-05-20T00:00:00,W0177,c1850155-df4d-425d-9971-730bdb3c91b8,https://leap.epa.ie/licence-profile/W0177/compliance/return/76e12a2b-6d35-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76e12a2b-6d35-f011-a373-0050568a2d1a
"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Monitoring Returns,Biannual Air Emissions Reporting 2024,2025-06-11T00:00:00+00:00,Closed,2025-01-27T00:00:00,W0036,f1208445-2c62-4636-af98-2f8cf6f048d6,https://leap.epa.ie/licence-profile/W0036/compliance/return/8a60ed1b-badc-ef11-a372-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8a60ed1b-badc-ef11-a372-0050568a2d1a
"MSD International GmbH, trading as MSD Ireland (Brinny) - P0005",Site Updates/Notifications,Interceptor Offline Notification,2025-06-11T00:00:00+00:00,Closed,2025-05-16T00:00:00,P0005,402b12ea-8c77-4050-bc57-908a1f088899,https://leap.epa.ie/licence-profile/P0005/compliance/return/a63e3b4e-6932-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a63e3b4e-6932-f011-a373-0050568a2d1a
"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Monitoring Returns,2024 Annual Ambient Air Monitoring Return V2,2025-06-11T00:00:00+00:00,Closed,2025-05-07T00:00:00,W0036,f1208445-2c62-4636-af98-2f8cf6f048d6,https://leap.epa.ie/licence-profile/W0036/compliance/return/aa58c468-562b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=aa58c468-562b-f011-a373-0050568a2d1a
Safety Kleen Ireland Ltd - W0099,Monitoring Returns,Noise Monitoring ,2025-06-11T00:00:00+00:00,Closed,2025-05-21T00:00:00,W0099,d94dcd25-521d-4632-b0db-dac2043d51cd,https://leap.epa.ie/licence-profile/W0099/compliance/return/afa98c4c-3f36-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=afa98c4c-3f36-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Gorey) - W0220,Monitoring Returns,Noise Report 2024,2025-06-11T00:00:00+00:00,Closed,2025-05-28T00:00:00,W0220,0590f998-881d-48ac-b999-703f85ed9bf1,https://leap.epa.ie/licence-profile/W0220/compliance/return/c3ea9f8a-c43b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c3ea9f8a-c43b-f011-a373-0050568a2d1a
Safety Kleen Ireland Ltd - W0099,Monitoring Returns,Groundwater Monitoring,2025-06-11T00:00:00+00:00,Closed,2025-05-28T00:00:00,W0099,d94dcd25-521d-4632-b0db-dac2043d51cd,https://leap.epa.ie/licence-profile/W0099/compliance/return/d53347a4-cb3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d53347a4-cb3b-f011-a373-0050568a2d1a
AbbVie Ireland NL B.V. - P1087,Site Updates/Notifications,Information for F Gas Survey ,2025-06-11T00:00:00+00:00,Closed,2025-04-14T00:00:00,P1087,4511e834-e339-4039-9d79-5cf184200443,https://leap.epa.ie/licence-profile/P1087/compliance/return/ec5a7ea6-1f19-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ec5a7ea6-1f19-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Waterford City) - W0177,Monitoring Returns,	W0177-03 Dust Annual REPORT 2024,2025-06-11T00:00:00+00:00,Closed,2025-06-05T00:00:00,W0177,c1850155-df4d-425d-9971-730bdb3c91b8,https://leap.epa.ie/licence-profile/W0177/compliance/return/f3797544-f841-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f3797544-f841-f011-a373-0050568a2d1a
Liffey Meats (Cavan) Unlimited Company - P0169,Compliance Investigation,"P0169-02, WWTP Operation and Reporting",2025-06-10T00:00:00+00:00,Closed,2025-05-12T00:00:00,P0169,569a2a68-77a9-47c6-9656-6ce7c237c532,https://leap.epa.ie/licence-profile/P0169/compliance/investigation/d1ba151e-4427-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=d1ba151e-4427-f011-a373-0050568a2d1a
Swords - D0024,Complaint,Dreadful smell of sewage from Swords WWTP,2025-06-10T00:00:00+00:00,Open,2025-06-10T00:00:00,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2,https://leap.epa.ie/licence-profile/D0024/compliance/complaint/2a9b2bbb-df46-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=2a9b2bbb-df46-f011-a373-0050568a2d1a
Milltown - D0331,Incident,Abatement equipment off-line,2025-06-10T00:00:00+00:00,Open,2025-06-10T00:00:00,D0331,f93940eb-9c28-4b94-afe3-6c593861f8c0,https://leap.epa.ie/licence-profile/D0331/compliance/incident/19853806-0846-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=19853806-0846-f011-a373-0050568a2d1a
