document_url,compliance_id,document_id,document_type,title,document_date,last_updated,last_checked,metadata_json
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=fb682c35-a83c-f011-a373-0050568a2d1a,fb682c35-a83c-f011-a373-0050568a2d1a,,Incident,,2025-05-29T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""fb682c35-a83c-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=fb682c35-a83c-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""RBC down at Ballinagh WWTP from this morning.  Specialist engineer is due out on site this afternoon to investigate and repair.  Plant operator is operating plant as optimally as possible with the remaining infrastructure in place. "", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""fb682c35-a83c-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030415\"", \""subject\"": \""Abatement equipment off-line\"", \""status\"": \""Open\"", \""licenceid\"": \""f21d76ab-203e-e111-ab87-0050568a69e2\"", \""licenceprofileid\"": \""757ddf63-4186-465a-8caf-29f5a0c53e65\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Abatement equipment off-line\"", \""vulnerablereceptors\"": \""NA\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Plant or equipment breakdown at WWTP\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-05-29T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-05-29T00:00:00\"", \""firstnoticed\"": \""2025-05-29T16:10:00\"", \""finishtime\"": null, \""notifiedparties\"": \""Inland Fisheries Ireland\"", \""dischargepoint\"": \""Yes\"", \""emissionpointname\"": \""TPEFF0200D0501SW001\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""RBC down at Ballinagh WWTP from this morning.  Specialist engineer is due out on site this afternoon to investigate and repair.  Plant operator is operating plant as optimally as possible with the remaining infrastructure in place. \"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""Impact to the environment is unknown.  Effluent quality may be effected without the RBC. \"", \""activityinprogress\"": \""Plant was operating normally prior to this RBC breakdown.\"", \""dischargedetails\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=023abc8f-903c-f011-a373-0050568a2d1a,023abc8f-903c-f011-a373-0050568a2d1a,,Site Updates/Notifications,2.9 Construction Works (Observation) ,2025-06-12T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""023abc8f-903c-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=023abc8f-903c-f011-a373-0050568a2d1a"", ""title"": ""2.9 Construction Works (Observation) "", ""description"": ""Condition 1.4\r\n\r\nThe licensee is committed to ensuring full future compliance with this condition and will notify the EPA on Eden of any proposed changes to the infrastructure of the site.  \r\n"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""023abc8f-903c-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094849\"", \""subject\"": \""Site Updates/Notifications:Response to EPA Report\"", \""status\"": \""Closed\"", \""licenceid\"": \""76c8e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""cba3ed15-6a33-4155-a739-fe7e3521a3dd\"", \""datereceived\"": \""2025-05-29T00:00:00\"", \""closeddate\"": \""2025-06-12T00:00:00\"", \""title\"": \""2.9 Construction Works (Observation) \"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Response to EPA Report\"", \""decision\"": \""Assessed\"", \""description\"": \""Condition 1.4\\r\\n\\r\\nThe licensee is committed to ensuring full future compliance with this condition and will notify the EPA on Eden of any proposed changes to the infrastructure of the site.  \\r\\n\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=04354f6d-2d3d-f011-a373-0050568a2d1a,04354f6d-2d3d-f011-a373-0050568a2d1a,,Monitoring Returns,2024 Noise Monitoring Report,2025-06-02T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""04354f6d-2d3d-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=04354f6d-2d3d-f011-a373-0050568a2d1a"", ""title"": ""2024 Noise Monitoring Report"", ""description"": ""2024 Noise Monitoring Report"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""04354f6d-2d3d-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094873\"", \""subject\"": \""Monitoring Returns:Noise\"", \""status\"": \""Closed\"", \""licenceid\"": \""2acae87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""fa719429-02cf-4fab-9ee8-95381308fd0f\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": \""2025-06-02T00:00:00\"", \""title\"": \""2024 Noise Monitoring Report\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Noise\"", \""decision\"": \""Assessed\"", \""description\"": \""2024 Noise Monitoring Report\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0c1d6bb9-973c-f011-a373-0050568a2d1a,0c1d6bb9-973c-f011-a373-0050568a2d1a,,Site Updates/Notifications,Monthly Surface Water Monitoring= May 2025,2025-06-04T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""0c1d6bb9-973c-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0c1d6bb9-973c-f011-a373-0050568a2d1a"", ""title"": ""Monthly Surface Water Monitoring= May 2025"", ""description"": ""Attached, Monthly Surface Water Monitoring requested in item 3.1 of SV27174 at WS3, WS6 and WS7.Also attached additional monitoring in the wetlands area and upstream/downstream monitoring in the River Shannon. Note the water level was very low in the wetlands area during sampling and therefore there was no discharge to the river Shannon.\r\n"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""0c1d6bb9-973c-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094856\"", \""subject\"": \""Site Updates/Notifications:Response to EPA Report\"", \""status\"": \""Closed\"", \""licenceid\"": \""7cc9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""14b386b1-c5c4-4dbb-be56-e191126c2abd\"", \""datereceived\"": \""2025-05-29T00:00:00\"", \""closeddate\"": \""2025-06-04T00:00:00\"", \""title\"": \""Monthly Surface Water Monitoring= May 2025\"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Response to EPA Report\"", \""decision\"": \""Assessed\"", \""description\"": \""Attached, Monthly Surface Water Monitoring requested in item 3.1 of SV27174 at WS3, WS6 and WS7.Also attached additional monitoring in the wetlands area and upstream/downstream monitoring in the River Shannon. Note the water level was very low in the wetlands area during sampling and therefore there was no discharge to the river Shannon.\\r\\n\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1428d3b8-263d-f011-a373-0050568a2d1a,1428d3b8-263d-f011-a373-0050568a2d1a,,Monitoring Returns,GROUND WATER QUARTERLY MONITORING REPORT,2025-05-30T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""1428d3b8-263d-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1428d3b8-263d-f011-a373-0050568a2d1a"", ""title"": ""GROUND WATER QUARTERLY MONITORING REPORT"", ""description"": ""GROUND WATER QUARTERLY MONITORING REPORT"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""1428d3b8-263d-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094871\"", \""subject\"": \""Monitoring Returns:Groundwater\"", \""status\"": \""Open\"", \""licenceid\"": \""54c9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""63f9513e-c55e-49ef-bf41-76721b9b43ef\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": null, \""title\"": \""GROUND WATER QUARTERLY MONITORING REPORT\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Groundwater\"", \""decision\"": null, \""description\"": \""GROUND WATER QUARTERLY MONITORING REPORT\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=145cc855-633d-f011-a373-0050568a2d1a,145cc855-633d-f011-a373-0050568a2d1a,,Site Updates/Notifications,"Response to site visit report , reference number SV31720",2025-06-10T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""145cc855-633d-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=145cc855-633d-f011-a373-0050568a2d1a"", ""title"": ""Response to site visit report , reference number SV31720"", ""description"": ""A chara,\r\nThis return is in response to the site visit on the 09/05/2025 with the reference number SV31720.\r\nThe observation noted on the day was that multiple stormwater gullies required desludging. We employed the services of a licensed contractor to carry out this work on the 20/05/2025. They carried out cleaning of the surface water lines and gullies and transported any debris to a licensed facility for disposal. They then returned on the 29/05/2025 to carry out the biannual servicing and cleaning of the two interceptors in the surface water system. Records of the waste removed will be shortly available from the contractor and available for inspection along with the report on the interceptor cleaning. \r\nIn the interim, we have attached the report on the surface water gully cleaning.\r\nThe stormwater gullies and drains are checked weekly and the site will ensure that if desludging is required, it will be carried out regularly and promptly.  \r\nIf any other information is required, please contact us and we will be pleased to answer any queries.  \r\n\r\nIs mise le meas,\r\nGerard Gilhooley,\r\nEHS Manager,\r\nTirlan Ballitore, \r\nAthy, Co Kildare\r\n"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""145cc855-633d-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094902\"", \""subject\"": \""Site Updates/Notifications:Response to EPA Report\"", \""status\"": \""Closed\"", \""licenceid\"": \""1ac8e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""16bbc67e-07fa-4d36-b987-7599308d9060\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": \""2025-06-10T00:00:00\"", \""title\"": \""Response to site visit report , reference number SV31720\"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Response to EPA Report\"", \""decision\"": \""Assessed\"", \""description\"": \""A chara,\\r\\nThis return is in response to the site visit on the 09/05/2025 with the reference number SV31720.\\r\\nThe observation noted on the day was that multiple stormwater gullies required desludging. We employed the services of a licensed contractor to carry out this work on the 20/05/2025. They carried out cleaning of the surface water lines and gullies and transported any debris to a licensed facility for disposal. They then returned on the 29/05/2025 to carry out the biannual servicing and cleaning of the two interceptors in the surface water system. Records of the waste removed will be shortly available from the contractor and available for inspection along with the report on the interceptor cleaning. \\r\\nIn the interim, we have attached the report on the surface water gully cleaning.\\r\\nThe stormwater gullies and drains are checked weekly and the site will ensure that if desludging is required, it will be carried out regularly and promptly.  \\r\\nIf any other information is required, please contact us and we will be pleased to answer any queries.  \\r\\n\\r\\nIs mise le meas,\\r\\nGerard Gilhooley,\\r\\nEHS Manager,\\r\\nTirlan Ballitore, \\r\\nAthy, Co Kildare\\r\\n\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=17e3b048-613d-f011-a373-0050568a2d1a,17e3b048-613d-f011-a373-0050568a2d1a,,Site Updates/Notifications,Further Extension Request to Drains & Bunds Assessment  ,2025-06-04T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""17e3b048-613d-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=17e3b048-613d-f011-a373-0050568a2d1a"", ""title"": ""Further Extension Request to Drains & Bunds Assessment  "", ""description"": ""Good day\r\n\r\nPlease see uploaded extension request for the Darin & Bund Integrity test Report.\r\n\r\nKind regards"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""17e3b048-613d-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094900\"", \""subject\"": \""Site Updates/Notifications:Other\"", \""status\"": \""Closed\"", \""licenceid\"": \""bf626626-d3ae-4b7f-a954-bd84116d536d\"", \""licenceprofileid\"": \""9a5dfee4-003a-4c50-9ade-d074dff60ab8\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": \""2025-06-04T00:00:00\"", \""title\"": \""Further Extension Request to Drains & Bunds Assessment  \"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Other\"", \""decision\"": \""Approved\"", \""description\"": \""Good day\\r\\n\\r\\nPlease see uploaded extension request for the Darin & Bund Integrity test Report.\\r\\n\\r\\nKind regards\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=17e93559-673d-f011-a373-0050568a2d1a,17e93559-673d-f011-a373-0050568a2d1a,,Monitoring Returns,LCC response to SV30989. ,2025-06-06T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""17e93559-673d-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=17e93559-673d-f011-a373-0050568a2d1a"", ""title"": ""LCC response to SV30989. "", ""description"": ""Hello,\r\n\r\nFollowing on from Site Visit SV30989, please find attached the findings of the investigation as requested.\r\n\r\nShould you have any questions or require further information, please do not hesitate to contact us.\r\n\r\nKind regards,\r\nLCC EHS department \r\n"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""17e93559-673d-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094904\"", \""subject\"": \""Monitoring Returns:Water\"", \""status\"": \""Closed\"", \""licenceid\"": \""c4c5e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""1b7c68f1-bf2a-4366-854d-468f864c5d1a\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": \""2025-06-06T00:00:00\"", \""title\"": \""LCC response to SV30989. \"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Water\"", \""decision\"": \""Assessed\"", \""description\"": \""Hello,\\r\\n\\r\\nFollowing on from Site Visit SV30989, please find attached the findings of the investigation as requested.\\r\\n\\r\\nShould you have any questions or require further information, please do not hesitate to contact us.\\r\\n\\r\\nKind regards,\\r\\nLCC EHS department \\r\\n\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=18f745e5-443d-f011-a373-0050568a2d1a,18f745e5-443d-f011-a373-0050568a2d1a,,Monitoring Returns,GW summary for West Quarry RFI,2025-05-30T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""18f745e5-443d-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=18f745e5-443d-f011-a373-0050568a2d1a"", ""title"": ""GW summary for West Quarry RFI"", ""description"": ""Dear Oliver\r\nAs per SV32433 1.2 Action required, see attached GW summary for west quarry 2022 - 2024.\r\nRegards\r\nLeonard Grogan"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""18f745e5-443d-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094890\"", \""subject\"": \""Monitoring Returns:Groundwater\"", \""status\"": \""Open\"", \""licenceid\"": \""56d3f180-fe92-44bf-9b41-ac0ff7f07302\"", \""licenceprofileid\"": \""2800a316-42ce-e411-b3b4-0050568a69e2\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": null, \""title\"": \""GW summary for West Quarry RFI\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Groundwater\"", \""decision\"": null, \""description\"": \""Dear Oliver\\r\\nAs per SV32433 1.2 Action required, see attached GW summary for west quarry 2022 - 2024.\\r\\nRegards\\r\\nLeonard Grogan\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1b458dce-353d-f011-a373-0050568a2d1a,1b458dce-353d-f011-a373-0050568a2d1a,,Requests for Approval and Site Reports,Update to site inventory of materials,2025-06-11T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""1b458dce-353d-f011-a373-0050568a2d1a"", ""document_type"": ""Requests for Approval and Site Reports"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1b458dce-353d-f011-a373-0050568a2d1a"", ""title"": ""Update to site inventory of materials"", ""description"": ""Please find attached request to update site inventory of materials"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""1b458dce-353d-f011-a373-0050568a2d1a\"", \""type\"": \""Requests for Approval and Site Reports\"", \""reference\"": \""LR094886\"", \""subject\"": \""Requests for Approval (RFA) and Site Reports:Condition 1 changes\"", \""status\"": \""Closed\"", \""licenceid\"": \""410d2f8b-e675-4901-b98b-2e32dafc72d5\"", \""licenceprofileid\"": \""8e7289a5-44fc-4715-b9b6-a76e88c16c0d\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": \""2025-06-11T00:00:00\"", \""title\"": \""Update to site inventory of materials\"", \""doctype\"": \""Requests for Approval (RFA) and Site Reports\"", \""docsubtype\"": \""Condition 1 changes\"", \""decision\"": \""Approved\"", \""description\"": \""Please find attached request to update site inventory of materials\"", \""documentcategory\"": \""New or altered Process\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2229f01c-973c-f011-a373-0050568a2d1a,2229f01c-973c-f011-a373-0050568a2d1a,,Site Updates/Notifications,Response to NCO 32074,2025-05-29T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""2229f01c-973c-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2229f01c-973c-f011-a373-0050568a2d1a"", ""title"": ""Response to NCO 32074"", ""description"": ""Proposed action on Offaly County Council\r\n\r\nAs per NCO 32073 these items are linked, a review of the entire leachate abstraction system, new telemetry will be provided to continuously monitor leachate levels and compliance with trigger levels and recording alarms and breaches of licence conditions in relation to leachate.\r\n\r\nReview of entire leachate abstraction system, replacement of equipment and identification of leachate abstraction locations within the landfill.  System requires modernisation and updating with remote data recording system software.\r\n\r\n1 Proposal by contractor \u2013 end of June 2025 \u2013 report to EPA on proposal\r\n2 Procurement of new equipment and services \u2013 end of August 2025 confirmation of appointment of contractor \r\n3 Implementation of new leachate management system end of November 2025 report on installation of new equipment and management \r\n  system.\r\n"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""2229f01c-973c-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094855\"", \""subject\"": \""Site Updates/Notifications:Response to EPA Report\"", \""status\"": \""Closed\"", \""licenceid\"": \""34c9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""a3148361-f26a-4d49-b615-f37a0a243e7b\"", \""datereceived\"": \""2025-05-29T00:00:00\"", \""closeddate\"": \""2025-05-29T00:00:00\"", \""title\"": \""Response to NCO 32074\"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Response to EPA Report\"", \""decision\"": \""Assessed\"", \""description\"": \""Proposed action on Offaly County Council\\r\\n\\r\\nAs per NCO 32073 these items are linked, a review of the entire leachate abstraction system, new telemetry will be provided to continuously monitor leachate levels and compliance with trigger levels and recording alarms and breaches of licence conditions in relation to leachate.\\r\\n\\r\\nReview of entire leachate abstraction system, replacement of equipment and identification of leachate abstraction locations within the landfill.  System requires modernisation and updating with remote data recording system software.\\r\\n\\r\\n1 Proposal by contractor \\u2013 end of June 2025 \\u2013 report to EPA on proposal\\r\\n2 Procurement of new equipment and services \\u2013 end of August 2025 confirmation of appointment of contractor \\r\\n3 Implementation of new leachate management system end of November 2025 report on installation of new equipment and management \\r\\n  system.\\r\\n\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=28e3ecf6-7e3c-f011-a373-0050568a2d1a,28e3ecf6-7e3c-f011-a373-0050568a2d1a,,Monitoring Returns,Leachate well levels,2025-05-29T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""28e3ecf6-7e3c-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=28e3ecf6-7e3c-f011-a373-0050568a2d1a"", ""title"": ""Leachate well levels"", ""description"": ""Leachate well levels recorded weekly during May 2025"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""28e3ecf6-7e3c-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094828\"", \""subject\"": \""Monitoring Returns:Leachate\"", \""status\"": \""Open\"", \""licenceid\"": \""38c9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""5ff95c14-6e51-49c6-8b88-0e0a54d5c705\"", \""datereceived\"": \""2025-05-29T00:00:00\"", \""closeddate\"": null, \""title\"": \""Leachate well levels\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Leachate\"", \""decision\"": null, \""description\"": \""Leachate well levels recorded weekly during May 2025\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=395a39f8-263d-f011-a373-0050568a2d1a,395a39f8-263d-f011-a373-0050568a2d1a,,Monitoring Returns,SURFACE WATER QUARTERLY MONITORING REPORT,2025-05-30T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""395a39f8-263d-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=395a39f8-263d-f011-a373-0050568a2d1a"", ""title"": ""SURFACE WATER QUARTERLY MONITORING REPORT"", ""description"": ""SURFACE WATER QUARTERLY MONITORING REPORT"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""395a39f8-263d-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094872\"", \""subject\"": \""Monitoring Returns:Water\"", \""status\"": \""Open\"", \""licenceid\"": \""54c9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""63f9513e-c55e-49ef-bf41-76721b9b43ef\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": null, \""title\"": \""SURFACE WATER QUARTERLY MONITORING REPORT\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Water\"", \""decision\"": \""Assessed\"", \""description\"": \""SURFACE WATER QUARTERLY MONITORING REPORT\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=40998c02-263d-f011-a373-0050568a2d1a,40998c02-263d-f011-a373-0050568a2d1a,,Monitoring Returns,WASTE WATER QUARTERLY MONITORING REPORT,2025-06-05T00:00:00+00:00,2025-06-30T03:04:52.411277+00:00,2025-06-30T03:04:52.411277+00:00,"{""compliance_id"": ""40998c02-263d-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=40998c02-263d-f011-a373-0050568a2d1a"", ""title"": ""WASTE WATER QUARTERLY MONITORING REPORT"", ""description"": ""WASTE WATER QUARTERLY MONITORING REPORT"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""40998c02-263d-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR094869\"", \""subject\"": \""Monitoring Returns:Sewer\"", \""status\"": \""Closed\"", \""licenceid\"": \""54c9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""63f9513e-c55e-49ef-bf41-76721b9b43ef\"", \""datereceived\"": \""2025-05-30T00:00:00\"", \""closeddate\"": \""2025-06-05T00:00:00\"", \""title\"": \""WASTE WATER QUARTERLY MONITORING REPORT\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Sewer\"", \""decision\"": \""Assessed\"", \""description\"": \""WASTE WATER QUARTERLY MONITORING REPORT\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
