licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Starrus Eco Holdings Limited (Fassaroe) - W0053,Monitoring Returns,SURFACE WATER QUARTERLY MONITORING REPORT,2025-05-30T00:00:00+00:00,Open,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=395a39f8-263d-f011-a373-0050568a2d1a,W0053,63f9513e-c55e-49ef-bf41-76721b9b43ef
Mulleady’s Limited (Drumlish) - W0169,Site Updates/Notifications,Observation (Condition 4.14.1),2025-05-30T00:00:00+00:00,Closed,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=588ecc2b-252b-f011-a373-0050568a2d1a,W0169,c51304fe-d142-4d42-b797-e13a74738650
Breedon Cement Ireland Limited - P0487,Site Updates/Notifications,"Response to SV31847, Sec 2.2",2025-05-30T00:00:00+00:00,Open,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=614e8ca2-593d-f011-a373-0050568a2d1a,P0487,dc8a6607-72a5-4772-b0f4-4374830d59f7
Starrus Eco Holdings Limited (Cappagh) - W0261,Monitoring Returns,2024 Groundwater monitoring Cappagh,2025-05-30T00:00:00+00:00,Open,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7529475c-223d-f011-a373-0050568a2d1a,W0261,4f70fb4a-3092-4d1f-8cad-866457b1e384
Kilfilum Limited - P1031,Requests for Approval and Site Reports,Response to EPA Site Inspection Report,2025-05-30T00:00:00+00:00,Closed,2025-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7e27abcc-c738-f011-a373-0050568a2d1a,P1031,f021b66d-1a16-e711-9f3e-0050568a69e2
Pfizer Ireland Pharmaceuticals Unlimited Company (Newbridge) - P0153,Requests for Approval and Site Reports,Braftovi Air Emissions,2025-05-30T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=86902554-0d2c-f011-a373-0050568a2d1a,P0153,a3a54cba-adf7-4285-b057-7e331f952f80
Leitrim Village - D0278,Annual Environmental Report,AER 2024,2025-05-30T00:00:00+00:00,Open,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=96a6edeb-323d-f011-a373-0050568a2d1a,D0278,42e6c987-6b00-4e61-95d9-1f8c9f61d404
Rottapharm Limited - P0886,Requests for Approval and Site Reports,Urgent addition of minor emission point for new steam boiler,2025-05-30T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c065ff4-a23c-f011-a373-0050568a2d1a,P0886,87ba69db-bf59-471f-900c-e11f934110a4
Starrus Eco Holdings Limited (Sligo) - W0058,Monitoring Returns,2024 Noise Report,2025-05-30T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9cce20ca-723c-f011-a373-0050568a2d1a,W0058,596c7017-578c-493a-b66b-d6f0b4bd1410
Janssen Pharmaceutical Sciences UC - P0016,Monitoring Returns,Groundwater Monitoring Biannual Report,2025-05-30T00:00:00+00:00,Closed,2025-04-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c421956c-1d20-f011-a373-0050568a2d1a,P0016,41c94cd2-239f-4687-9bb2-b8ef6ceb0bec
Kilkenny City and Environs - D0018,Site Updates/Notifications,Kilkenny City- Cashel Downs WWPS Works Notification,2025-05-30T00:00:00+00:00,Open,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c73fa19b-4b3d-f011-a373-0050568a2d1a,D0018,96d624b8-724b-4d95-9e91-c8aa0cb52213
Wexal International Limited - P0394,Monitoring Returns,P0394-01 Wexal 2024 Annual Monitoring Report,2025-05-30T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d1606828-1e0e-f011-a373-0050568a2d1a,P0394,df83c0e3-5fb9-447a-b1f0-fe0c506abec5
Dungarvan Waste Disposal Site - W0032,Monitoring Returns,Q4 2024 Receiving Waters Monitoring/Analysis,2025-05-30T00:00:00+00:00,Closed,2025-02-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f44dfe43-b2e3-ef11-a372-0050568a2d1a,W0032,c05d6935-9ea3-4293-9701-a683e71e1b02
Beckman Coulter Ireland Inc. Unlimited Company - P1131,EPA Initiated Correspondence,,2025-05-30T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=94517f38-b825-f011-a373-0050568a2d1a,P1131,a8470f9d-4e5c-4b21-b20a-0b71c869c129
Xerox (Europe) Limited - P0508,EPA Initiated Correspondence,,2025-05-30T00:00:00+00:00,Closed,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=ceb62b73-413d-f011-a373-0050568a2d1a,P0508,0b847f47-1234-4001-9b2b-a6e450436dfd
Cara Partners - P0017,Non Compliance,,2025-05-30T00:00:00+00:00,Issued,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=13ff2ef1-4b3d-f011-a373-0050568a2d1a,P0017,177d9576-1c1f-4a4e-98b7-7babe9cdf8b2
Huntstown Bioenergy Unlimited Company - P0993,Non Compliance,,2025-05-30T00:00:00+00:00,Issued,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c5c96ac5-2836-f011-a373-0050568a2d1a,P0993,3c30d42b-0fe8-e411-b3b4-0050568a69e2
Irving Oil Whitegate Refinery Limited - P0266,Non Compliance,,2025-05-30T00:00:00+00:00,Issued,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=da5c6856-fc36-f011-a373-0050568a2d1a,P0266,6f335bdf-1ab5-4455-b57d-fc4c7f18e3de
Huntstown Bioenergy Unlimited Company - P0993,Non Compliance,,2025-05-30T00:00:00+00:00,Issued,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=f0748435-2836-f011-a373-0050568a2d1a,P0993,3c30d42b-0fe8-e411-b3b4-0050568a69e2
Bord Na Móna Recycling Limited - W0229,Non Compliance,,2025-05-30T00:00:00+00:00,Issued,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=fb320956-963c-f011-a373-0050568a2d1a,W0229,93e89dfb-c346-49b7-92b2-35865cd7d62d
Roscrea - D0025,Site Visit,,2025-05-30T00:00:00+00:00,Closed,2025-04-17T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=27fefdde-03f9-ef11-a325-0050568a66b2,D0025,14967b7c-e42f-426d-a6c3-c764d10ebe48
"Veolia Environmental Services Technical Solutions Ltd, Corrin, Fermoy, Cork - W0050",Site Visit,,2025-05-30T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=2904f3ba-dcbd-ef11-a324-0050568a66b2,W0050,404d61f0-befa-4b76-829a-30c602b003cb
Huntstown Bioenergy Unlimited Company - P0993,Site Visit,,2025-05-30T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=9f975d3b-8f26-f011-a373-0050568a2d1a,P0993,3c30d42b-0fe8-e411-b3b4-0050568a69e2
Enrich Environmental Limited - P1013,Site Visit,,2025-05-30T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=b103f3ba-dcbd-ef11-a324-0050568a66b2,P1013,e2e7e606-67b1-e611-8d41-0050568a69e2
Kemek Limited - P0055,Site Visit,,2025-05-30T00:00:00+00:00,Closed,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=ee3225ca-5e32-f011-a373-0050568a2d1a,P0055,3c6e3bce-0818-4100-a365-1418ea690bc8
Ballymun Recycling Centre - W0303,Site Visit,,2025-05-30T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=f904f3ba-dcbd-ef11-a324-0050568a66b2,W0303,789117f2-267b-48ca-a39e-8388ff616cec
Dingle - D0185,Incident,Abatement equipment off-line,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=017bafbc-a63c-f011-a373-0050568a2d1a,D0185,a7e6cad5-fddf-467b-8091-1d9856df04c5
Courtmacsherry and Timoleague - D0294,Incident,Uncontrolled Release,2025-05-29T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=1540cefd-9c26-f011-a373-0050568a2d1a,D0294,3a6eeb1b-6033-44e3-b45d-72e2eb2014f3
Ringsend - D0034,Incident,Uncontrolled Release,2025-05-29T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3f60b853-dc3b-f011-a373-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Cootehill - D0082,Incident,Breach of ELV,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3ff87740-943c-f011-a373-0050568a2d1a,D0082,88c38b30-b358-4224-a1f0-1323125bf020
The Hammond Lane Metal Company Limited - P1002,Incident,dust elv exceedance,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a9e460cc-7d3c-f011-a373-0050568a2d1a,P1002,79385efd-ce54-e611-9a04-0050568a69e2
Haroldstown Transfer Station - W0139,Incident,Breach of ELV,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b014ee4e-9f3c-f011-a373-0050568a2d1a,W0139,752fb47c-4e40-4886-8a90-7640e64660f1
Mitchelstown - D0202,Incident,Uncontrolled Release,2025-05-29T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=be589bdc-4c32-f011-a373-0050568a2d1a,D0202,0dc88a3f-c8a2-4650-9ce7-d9b8107ff2cd
Arthurstown Landfill - W0004,Incident,Elevated ammonia & conductivity,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c4a3c47b-943c-f011-a373-0050568a2d1a,W0004,290726e2-768f-4dee-a99b-75696d74e521
Blackrock - D0188,Incident,Uncontrolled Release,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e2a110c2-913c-f011-a373-0050568a2d1a,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826
Ballinagh - D0501,Incident,Abatement equipment off-line,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=fb682c35-a83c-f011-a373-0050568a2d1a,D0501,757ddf63-4186-465a-8caf-29f5a0c53e65
Ballyshannon - D0128,Annual Environmental Report,AER 2024,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1491f69c-6d3c-f011-a373-0050568a2d1a,D0128,8c00708a-c27d-49e1-a333-bb4d4ce88155
Derryclure Landfill - W0029,Site Updates/Notifications,Response to NCO 32074,2025-05-29T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2229f01c-973c-f011-a373-0050568a2d1a,W0029,a3148361-f26a-4d49-b615-f37a0a243e7b
Doora Landfill Site - W0031,Monitoring Returns,Leachate well levels,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=28e3ecf6-7e3c-f011-a373-0050568a2d1a,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705
Derryclure Landfill - W0029,Site Updates/Notifications,"NCO 32075 ""Knowledge of Telemetry system software""",2025-05-29T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4c83de92-953c-f011-a373-0050568a2d1a,W0029,a3148361-f26a-4d49-b615-f37a0a243e7b
Tramore - D0015,Site Updates/Notifications,RI022438 ,2025-05-29T00:00:00+00:00,Closed,2025-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=529e14bb-2937-f011-a373-0050568a2d1a,D0015,ee18cb88-39e8-44bc-9211-63516448868a
Derryclure Landfill - W0029,Site Updates/Notifications,Response to NCO 32073,2025-05-29T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6678417c-963c-f011-a373-0050568a2d1a,W0029,a3148361-f26a-4d49-b615-f37a0a243e7b
Blackhall Soil Recovery Facility - W0247,Monitoring Returns,Water Monitoring Reports  Q1Q2 and Q3Q4 2024,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6bb33b79-8c3c-f011-a373-0050568a2d1a,W0247,a7c12a6a-bbcc-4f0d-b790-d0b0e8820ba1
Tramore - D0015,Site Updates/Notifications,COM020889,2025-05-29T00:00:00+00:00,Closed,2025-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=82dff9bd-2837-f011-a373-0050568a2d1a,D0015,ee18cb88-39e8-44bc-9211-63516448868a
Derryclure Landfill - W0029,Site Updates/Notifications,"Response to LR091553, “Derryclure Services drawing and report”",2025-05-29T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=967ac421-933c-f011-a373-0050568a2d1a,W0029,a3148361-f26a-4d49-b615-f37a0a243e7b
Starrus Eco Holdings Limited (Gorey) - W0220,Monitoring Returns,Noise Report 2024,2025-05-29T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a124d5d7-d137-f011-a373-0050568a2d1a,W0220,0590f998-881d-48ac-b999-703f85ed9bf1
Ballon Wastewater Treatment Plant - D0247,Annual Environmental Report,AER 2024,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d5fa1ed7-6a3c-f011-a373-0050568a2d1a,D0247,c1f1511e-65d9-4264-a6e1-f79c1b458747
Ferns and Environs - D0169,Site Updates/Notifications,SV32323,2025-05-29T00:00:00+00:00,Closed,2025-05-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=dcd76cb5-8131-f011-a373-0050568a2d1a,D0169,b1e5f1a2-34ef-4e75-bbae-4f1a66696db5
Blackhall Soil Recovery Facility - W0247,Site Updates/Notifications,Topographical Survey 2025,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e33a1db9-8e3c-f011-a373-0050568a2d1a,W0247,a7c12a6a-bbcc-4f0d-b790-d0b0e8820ba1
Starrus Eco Holdings Limited (Slane) - W0140,Monitoring Returns,W0140-05 Groundwater report 2024,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e8e3cdc7-6f3c-f011-a373-0050568a2d1a,W0140,52f1734b-9458-4591-9f4f-c4279e494290
Wyeth Nutritionals Ireland Limited - P0395,Site Closure and Surrender,Licence Surrender Application and ICA Scope,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e8f27b11-5f3c-f011-a373-0050568a2d1a,P0395,adfead32-ce60-4b4c-8943-fc90207bcf9f
Blackhall Soil Recovery Facility - W0247,Annual Environmental Report,Behan Blackhall AER 2024,2025-05-29T00:00:00+00:00,Open,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f8c4b8ac-8c3c-f011-a373-0050568a2d1a,W0247,a7c12a6a-bbcc-4f0d-b790-d0b0e8820ba1
Wellman International Limited - P0236,EPA Initiated Correspondence,,2025-05-29T00:00:00+00:00,Closed,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=a2ea925b-dc3a-f011-a373-0050568a2d1a,P0236,10f49a20-e2de-47ab-bbdc-2992e54e413f
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=175027f2-af3c-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=33bffa59-b13c-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=3b56f775-b03c-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Pilgrim's Food Masters Ireland Limited  - P0806,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9b28086f-1d3a-f011-a373-0050568a2d1a,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c2a340ec-3220-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Walshestown Restoration Limited - W0254,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1c089819-a6d1-ef11-a325-0050568a66b2,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Msk Sand Limited - W0305,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1c6c73f2-5732-f011-a373-0050568a2d1a,W0305,c5c713e4-703d-4055-885e-36071ce6c05b
John Ronan & Sons - P0225,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-14T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4302f3ba-dcbd-ef11-a324-0050568a66b2,P0225,1790d3d5-2c8e-4c78-bb3d-8f5047470ba5
Dunmore Landfill - W0030,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4a4cbd37-2624-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Coolrain Sawmills Limited - P0323,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-03-05T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=6d02f3ba-dcbd-ef11-a324-0050568a66b2,P0323,d608568c-e755-4e19-8ee5-b8214227b0b7
Adhmaid Cill Na Martra Teoranta - P0334,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=7902f3ba-dcbd-ef11-a324-0050568a66b2,P0334,725290b2-1795-45a8-8c12-33d8bac79274
Liffey Meats (Cavan) Unlimited Company - P0169,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=a8f04077-2e27-f011-a373-0050568a2d1a,P0169,569a2a68-77a9-47c6-9656-6ce7c237c532
Pilgrim's Food Masters Ireland Limited  - P0806,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=bb798a31-a6d1-ef11-a325-0050568a66b2,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0
Walshestown Restoration Limited - W0254,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c504f3ba-dcbd-ef11-a324-0050568a66b2,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
