licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,leap_url,document_url
Dundalk Landfill  & Civic Waste Facility - Dundalk Town Council - W0034,Monitoring Returns,Dundalk surface water returns 2024,2025-06-08T00:00:00+00:00,Closed,2025-01-16T00:00:00,W0034,ee436f36-3fea-4b61-a588-067056020d96,https://leap.epa.ie/licence-profile/W0034/compliance/return/be098d3b-1dd4-ef11-a36e-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be098d3b-1dd4-ef11-a36e-0050568a2d1a
Dundalk Landfill  & Civic Waste Facility - Dundalk Town Council - W0034,Monitoring Returns,Dundalk landfill gas returns 2024,2025-06-08T00:00:00+00:00,Closed,2025-01-16T00:00:00,W0034,ee436f36-3fea-4b61-a588-067056020d96,https://leap.epa.ie/licence-profile/W0034/compliance/return/cad86cfb-1cd4-ef11-a36e-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cad86cfb-1cd4-ef11-a36e-0050568a2d1a
Dundalk Landfill  & Civic Waste Facility - Dundalk Town Council - W0034,Monitoring Returns,Dundalk groundwater returns 2024,2025-06-08T00:00:00+00:00,Closed,2025-01-16T00:00:00,W0034,ee436f36-3fea-4b61-a588-067056020d96,https://leap.epa.ie/licence-profile/W0034/compliance/return/d1c331bc-1cd4-ef11-a36e-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d1c331bc-1cd4-ef11-a36e-0050568a2d1a
Drogheda Landfill - Drogheda Borough Council - W0033,Monitoring Returns,Drogheda surface water returns 2024,2025-06-08T00:00:00+00:00,Closed,2025-01-16T00:00:00,W0033,6bc1e2c2-4171-4b38-b9e5-fb044362ec89,https://leap.epa.ie/licence-profile/W0033/compliance/return/d275d817-1cd4-ef11-a36e-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d275d817-1cd4-ef11-a36e-0050568a2d1a
Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Monitoring Returns,Air Monitoring Report-2024,2025-06-08T00:00:00+00:00,Closed,2025-01-31T00:00:00,W0152,77b64838-b26d-477c-88cc-fc360873cb37,https://leap.epa.ie/licence-profile/W0152/compliance/return/debbb1a1-c7df-ef11-a372-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=debbb1a1-c7df-ef11-a372-0050568a2d1a
Padraig Thornton Waste Disposal Limited - P1014,Monitoring Returns,2024 Annual Noise Report,2025-06-08T00:00:00+00:00,Closed,2025-01-21T00:00:00,P1014,d0eb7292-66a5-e511-987f-0050568a69e2,https://leap.epa.ie/licence-profile/P1014/compliance/return/e4b352ac-e7d7-ef11-a36f-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e4b352ac-e7d7-ef11-a36f-0050568a2d1a
Oxigen Environmental (Coes Road) - W0144,Monitoring Returns,Dust Monitoring Report-2024,2025-06-08T00:00:00+00:00,Closed,2025-01-31T00:00:00,W0144,bc6fa0e5-ea81-481a-bc2e-dba6c16a643b,https://leap.epa.ie/licence-profile/W0144/compliance/return/e804a5d5-eedf-ef11-a372-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e804a5d5-eedf-ef11-a372-0050568a2d1a
Oxigen Environmental  (Merrywell) - W0208,Monitoring Returns,Surface Water Monitoring Report- 2024,2025-06-08T00:00:00+00:00,Closed,2025-01-31T00:00:00,W0208,4ce25b4c-49d1-4238-a479-5c7abcbb11e3,https://leap.epa.ie/licence-profile/W0208/compliance/return/f5709ede-c4df-ef11-a372-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f5709ede-c4df-ef11-a372-0050568a2d1a
Whiteriver Landfill Site - W0060,Monitoring Returns,Whiteriver flare emissions testing 2025,2025-06-07T00:00:00+00:00,Closed,2025-03-31T00:00:00,W0060,2bf2b721-b89d-4052-95cc-c61f0bcb1a5d,https://leap.epa.ie/licence-profile/W0060/compliance/return/60ccd60e-2f0e-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=60ccd60e-2f0e-f011-a373-0050568a2d1a
Whiteriver Landfill Site - W0060,Monitoring Returns,Whiteriver laboratory results 2024,2025-06-07T00:00:00+00:00,Closed,2025-01-22T00:00:00,W0060,2bf2b721-b89d-4052-95cc-c61f0bcb1a5d,https://leap.epa.ie/licence-profile/W0060/compliance/return/c719299f-e1d8-ef11-a36f-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c719299f-e1d8-ef11-a36f-0050568a2d1a
Lower Liffey Valley Regional Sewerage Scheme - D0004,Complaint,Overflowing sewage at Dara Court,2025-06-06T00:00:00+00:00,Closed,2025-05-21T00:00:00,D0004,7196c04b-4bd8-478e-99af-010482136e26,https://leap.epa.ie/licence-profile/D0004/compliance/complaint/bda7a0d9-2d36-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=bda7a0d9-2d36-f011-a373-0050568a2d1a
Dublin Aerospace Limited - P1121,Incident,Uncontrolled Release,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,P1121,898fd0d9-de0b-41e7-a972-99a0c3fd79a3,https://leap.epa.ie/licence-profile/P1121/compliance/incident/08ec8985-e542-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=08ec8985-e542-f011-a373-0050568a2d1a
Rathcormac - D0200,Incident,Uncontrolled Release,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0200,9ee467dd-4c75-4ff9-a359-6a760e89a578,https://leap.epa.ie/licence-profile/D0200/compliance/incident/18671b25-ce42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=18671b25-ce42-f011-a373-0050568a2d1a
Ardee - D0117,Incident,Abatement equipment off-line,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0117,19147670-f2d6-4cb1-bad3-8544800149d0,https://leap.epa.ie/licence-profile/D0117/compliance/incident/6ace5d78-e742-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6ace5d78-e742-f011-a373-0050568a2d1a
Edenderry - D0110,Incident,Abatement equipment off-line,2025-06-06T00:00:00+00:00,Closed,2025-05-28T00:00:00,D0110,65ead3b1-6a82-422e-b924-0483b5ff6b91,https://leap.epa.ie/licence-profile/D0110/compliance/incident/6ae6d136-d93b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6ae6d136-d93b-f011-a373-0050568a2d1a
Thermo Fisher Scientific Cork Limited - P0004,Incident,Trigger Level Reached,2025-06-06T00:00:00+00:00,Closed,2025-05-09T00:00:00,P0004,1a507022-d459-4a98-afb9-cc0587998ac1,https://leap.epa.ie/licence-profile/P0004/compliance/incident/8917184b-c82c-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=8917184b-c82c-f011-a373-0050568a2d1a
Howmedica International S.de R.L. Trading As Stryker Orthopaedics - P0023,Incident,Trigger Level Reached,2025-06-06T00:00:00+00:00,Closed,2025-06-06T00:00:00,P0023,126ab282-3315-4a6f-9777-c7fccd99abbc,https://leap.epa.ie/licence-profile/P0023/compliance/incident/a2a086bf-bf42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a2a086bf-bf42-f011-a373-0050568a2d1a
Amazon Data Services Ireland Limited - P1170,Incident,Trigger Level Reached,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,P1170,f43ba22b-ecc9-4379-9c1a-16bfec4a73bf,https://leap.epa.ie/licence-profile/P1170/compliance/incident/a68c63f3-eb42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a68c63f3-eb42-f011-a373-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Incident,Spillage,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://leap.epa.ie/licence-profile/P0818/compliance/incident/cc3deecc-ed42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=cc3deecc-ed42-f011-a373-0050568a2d1a
Thermo Fisher Scientific Cork Limited - P0004,Incident,Abatement equipment off-line,2025-06-06T00:00:00+00:00,Closed,2025-05-30T00:00:00,P0004,1a507022-d459-4a98-afb9-cc0587998ac1,https://leap.epa.ie/licence-profile/P0004/compliance/incident/d2e216d2-443d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=d2e216d2-443d-f011-a373-0050568a2d1a
Balbriggan - D0023,Incident,Abatement equipment off-line,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0023,be170d92-a967-4d47-bcfa-6ef7f147d8a9,https://leap.epa.ie/licence-profile/D0023/compliance/incident/dfe7b9e5-de42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=dfe7b9e5-de42-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland T/A ABP Bandon - P0188,Site Updates/Notifications,Requested file,2025-06-06T00:00:00+00:00,Closed,2025-06-05T00:00:00,P0188,72147da0-7a53-4948-9175-13ea104f48e0,https://leap.epa.ie/licence-profile/P0188/compliance/return/054091a4-1e42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=054091a4-1e42-f011-a373-0050568a2d1a
Rathroeen Landfill - W0067,Site Updates/Notifications,SV31808- response,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,W0067,3441b1da-d908-492b-b393-d77ae6e6b056,https://leap.epa.ie/licence-profile/W0067/compliance/return/0879a6c8-d942-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0879a6c8-d942-f011-a373-0050568a2d1a
Ted O'Donoghue and Sons Limited - W0214,Requests for Approval and Site Reports,Fire extinguishers cert ,2025-06-06T00:00:00+00:00,Closed,2025-05-16T00:00:00,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8,https://leap.epa.ie/licence-profile/W0214/compliance/return/0eb18a1e-4532-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0eb18a1e-4532-f011-a373-0050568a2d1a
Liebherr Container Cranes Limited - P0146,Monitoring Returns,LCC response to SV30989. ,2025-06-06T00:00:00+00:00,Closed,2025-05-30T00:00:00,P0146,1b7c68f1-bf2a-4366-854d-468f864c5d1a,https://leap.epa.ie/licence-profile/P0146/compliance/return/17e93559-673d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=17e93559-673d-f011-a373-0050568a2d1a
GP Wood Ltd - P0594,Monitoring Returns,2025 Q2 Air Emissions Report,2025-06-06T00:00:00+00:00,Closed,2025-05-14T00:00:00,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886,https://leap.epa.ie/licence-profile/P0594/compliance/return/2971c8fd-d930-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2971c8fd-d930-f011-a373-0050568a2d1a
CRM Pigs Limited - P0642,Site Updates/Notifications,SVR Response,2025-06-06T00:00:00+00:00,Closed,2024-11-12T00:00:00,P0642,efb30a3d-00dd-41ae-9b14-afa413627953,https://leap.epa.ie/licence-profile/P0642/compliance/return/3500b40c-16a1-ef11-a36b-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3500b40c-16a1-ef11-a36b-0050568a2d1a
Organic Lens Manufacturing Olm Limited - P0061,Site Updates/Notifications,Licensee Public Response - SV30824,2025-06-06T00:00:00+00:00,Closed,2025-06-04T00:00:00,P0061,556b1397-b0c7-49fc-b683-000b6677a9e0,https://leap.epa.ie/licence-profile/P0061/compliance/return/35e20244-4f41-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=35e20244-4f41-f011-a373-0050568a2d1a
CRM Pigs Limited - P0642,Site Updates/Notifications,SVR Response - Further updates,2025-06-06T00:00:00+00:00,Closed,2024-11-19T00:00:00,P0642,efb30a3d-00dd-41ae-9b14-afa413627953,https://leap.epa.ie/licence-profile/P0642/compliance/return/575ba522-73a6-ef11-a36b-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=575ba522-73a6-ef11-a36b-0050568a2d1a
Anglo Beef Processors Ireland T/A ABP Bandon - P0188,Site Updates/Notifications,Requested file,2025-06-06T00:00:00+00:00,Closed,2025-06-06T00:00:00,P0188,72147da0-7a53-4948-9175-13ea104f48e0,https://leap.epa.ie/licence-profile/P0188/compliance/return/5ff73242-dd42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5ff73242-dd42-f011-a373-0050568a2d1a
Roscommon Landfill Facility - W0073,Site Updates/Notifications,Licensee Public Response - SV29942,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,W0073,ccc5179c-0e6e-4b82-8a3a-40174cbc0577,https://leap.epa.ie/licence-profile/W0073/compliance/return/830ae8dc-d842-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=830ae8dc-d842-f011-a373-0050568a2d1a
Limerick - D0013,Site Updates/Notifications,EPA SV32313 June 2025,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0013,2ced8e98-3c4a-467b-b9eb-32f31b653611,https://leap.epa.ie/licence-profile/D0013/compliance/return/8a93c5f6-e442-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8a93c5f6-e442-f011-a373-0050568a2d1a
Rathroeen Landfill - W0067,Monitoring Returns,Rathroeen 2024 Landfill Gas Monitoring Return ,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,W0067,3441b1da-d908-492b-b393-d77ae6e6b056,https://leap.epa.ie/licence-profile/W0067/compliance/return/929a5ad1-bc42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=929a5ad1-bc42-f011-a373-0050568a2d1a
Galco (Cork) Limited - P0391,Monitoring Returns,P0391-01_2024_Groundwater_Q4,2025-06-06T00:00:00+00:00,Closed,2025-04-08T00:00:00,P0391,191e28e3-ff3d-4c15-a6bc-def22f9e8351,https://leap.epa.ie/licence-profile/P0391/compliance/return/9334fac2-8a14-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9334fac2-8a14-f011-a373-0050568a2d1a
Liebherr Container Cranes Limited - P0146,Site Updates/Notifications,Licensee Public Response - SV32407,2025-06-06T00:00:00+00:00,Closed,2025-05-30T00:00:00,P0146,1b7c68f1-bf2a-4366-854d-468f864c5d1a,https://leap.epa.ie/licence-profile/P0146/compliance/return/99a5a2c7-533d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=99a5a2c7-533d-f011-a373-0050568a2d1a
"Brewery, Chemical and Dairy Engineering Limited - P0283",Monitoring Returns,April 2025 Monitoring Returns,2025-06-06T00:00:00+00:00,Closed,2025-05-14T00:00:00,P0283,6fcd892d-ffe5-4837-8956-8c160e0de58b,https://leap.epa.ie/licence-profile/P0283/compliance/return/b2c71fd5-9d30-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2c71fd5-9d30-f011-a373-0050568a2d1a
Cork City - D0033,Site Updates/Notifications,Cleaning of Atlantic Pond sump 1 & 2 at Atlantic Pond Pump Station,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0033,4b1b0eaa-2010-4b68-932d-a2e6236077bd,https://leap.epa.ie/licence-profile/D0033/compliance/return/b5f0bee1-a342-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b5f0bee1-a342-f011-a373-0050568a2d1a
Liebherr Container Cranes Limited - P0146,Monitoring Returns,Updated information following return LR092614,2025-06-06T00:00:00+00:00,Closed,2025-05-28T00:00:00,P0146,1b7c68f1-bf2a-4366-854d-468f864c5d1a,https://leap.epa.ie/licence-profile/P0146/compliance/return/ce6a083a-bc3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ce6a083a-bc3b-f011-a373-0050568a2d1a
Rosderra Farms (Castlebar) - P0572,Site Updates/Notifications,SVR Response,2025-06-06T00:00:00+00:00,Closed,2025-06-05T00:00:00,P0572,6b5559e8-8467-4a16-bdb3-dc2bfa2c3ea6,https://leap.epa.ie/licence-profile/P0572/compliance/return/e3308510-0442-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e3308510-0442-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0222,Requests for Approval and Site Reports,Request for Approval - Fuel storage associated with the Fire Water Suppression System ,2025-06-06T00:00:00+00:00,Closed,2025-05-28T00:00:00,W0222,db967645-e5c5-438f-9cb5-7bcf91287c66,https://leap.epa.ie/licence-profile/W0222/compliance/return/f436a435-a63b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f436a435-a63b-f011-a373-0050568a2d1a
Galway Metal Company Limited - P1006,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-06-06T00:00:00+00:00,Closed,2025-06-04T00:00:00,P1006,5f7f92c1-a754-e611-9a04-0050568a69e2,https://leap.epa.ie/licence-profile/P1006/compliance/return/f880563a-2f41-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f880563a-2f41-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/00e56e5e-4d42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=00e56e5e-4d42-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/0b623003-4e42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=0b623003-4e42-f011-a373-0050568a2d1a
Dundalk Landfill  & Civic Waste Facility - Dundalk Town Council - W0034,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,W0034,ee436f36-3fea-4b61-a588-067056020d96,https://leap.epa.ie/licence-profile/W0034/compliance/non-compliance/0f9397cf-ad3b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=0f9397cf-ad3b-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/1fe0fe9b-1e42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=1fe0fe9b-1e42-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/24af3507-5242-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=24af3507-5242-f011-a373-0050568a2d1a
Kingspan Insulation Limited - P0057,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c,https://leap.epa.ie/licence-profile/P0057/compliance/non-compliance/2d3742ec-313d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=2d3742ec-313d-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/31adec09-4d42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=31adec09-4d42-f011-a373-0050568a2d1a
Kingspan Insulation Limited - P0057,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c,https://leap.epa.ie/licence-profile/P0057/compliance/non-compliance/39561f27-323d-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=39561f27-323d-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/60a886d9-2342-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=60a886d9-2342-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/78b5b4c3-4d42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=78b5b4c3-4d42-f011-a373-0050568a2d1a
Grove Turkeys Limited - P0832,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,P0832,d897b839-6e41-4918-a53a-a484ddac7129,https://leap.epa.ie/licence-profile/P0832/compliance/non-compliance/8218b88f-4a42-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=8218b88f-4a42-f011-a373-0050568a2d1a
Oxigen Environmental (Coes Road) - W0144,Non Compliance,,2025-06-06T00:00:00+00:00,Issued,2025-06-06T00:00:00,W0144,bc6fa0e5-ea81-481a-bc2e-dba6c16a643b,https://leap.epa.ie/licence-profile/W0144/compliance/non-compliance/9a3f9fab-b03b-f011-a373-0050568a2d1a,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9a3f9fab-b03b-f011-a373-0050568a2d1a
