licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Masonite Ireland - P0021,Monitoring Returns,Masonite Q2 Air Monitoring Reports 2025.,2025-06-18T00:00:00+00:00,Closed,2025-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7d9523c-da42-f011-a373-0050568a2d1a,P0021,2e67f682-f839-42e2-a4d5-7b87c6b1b6fa
MSD International GmbH t/a MSD Ireland (Biotech Dublin) - P1106,Requests for Approval and Site Reports,Boiler Dual-Fuel Use,2025-06-18T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=da1cda61-d920-f011-a373-0050568a2d1a,P1106,2da03876-ace3-4c97-98bc-61678774639c
Rathkeale - D0112,Incident,Breach of ELV,2025-06-17T00:00:00+00:00,Closed,2025-06-09T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0cf47645-0a45-f011-a373-0050568a2d1a,D0112,5b49c433-6a9a-43c0-b9f4-5e409c923f05
ZOETIS BELGIUM S.A - P0015,Monitoring Returns,Bypasses Summary 2024,2025-06-17T00:00:00+00:00,Closed,2025-02-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3ec2ca4e-50ed-ef11-a373-0050568a2d1a,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8
Churchtown Landfill - W0062,Site Updates/Notifications,Licensee Public Response - SV31832,2025-06-17T00:00:00+00:00,Open,2025-06-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=56189cbc-804b-f011-a373-0050568a2d1a,W0062,2aee786a-3e62-4fe0-9010-d9c5f81a3461
Dingle Civic Amenity Centre - W0225,Requests for Approval and Site Reports,Bund Integrity Testing,2025-06-17T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b26c902-3c32-f011-a373-0050568a2d1a,W0225,bc6f5443-e7b3-4651-9328-a44661c19205
O'Toole Composting Limited - W0284,Site Updates/Notifications,Licensee Public Response - SV31908,2025-06-17T00:00:00+00:00,Open,2025-06-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7ce83d60-7f4b-f011-a373-0050568a2d1a,W0284,0d377f83-f286-e511-a5db-0050568a69e2
Safety Kleen Ireland Ltd - W0099,Site Updates/Notifications,Management ,2025-06-17T00:00:00+00:00,Closed,2025-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=80102d35-0e42-f011-a373-0050568a2d1a,W0099,d94dcd25-521d-4632-b0db-dac2043d51cd
Breedon Materials Limited - P0081,Monitoring Returns,Ballycoolin Emissions Report,2025-06-17T00:00:00+00:00,Closed,2025-04-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c25b083-cc21-f011-a373-0050568a2d1a,P0081,ad979358-2e88-4c32-9fe7-321774357e66
ZOETIS BELGIUM S.A - P0015,Monitoring Returns,Air emission reports,2025-06-17T00:00:00+00:00,Closed,2025-02-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d4b0d4eb-50ed-ef11-a373-0050568a2d1a,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8
Donohill Landfill - W0074,Site Updates/Notifications,Licensee Public Response - SV31928,2025-06-17T00:00:00+00:00,Closed,2025-03-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d8bddf64-0700-f011-a373-0050568a2d1a,W0074,cdb83cc9-092b-4574-ab13-4711ac3355c0
The Hammond Lane Metal Company Limited - P0997,Site Updates/Notifications,2025.03.21 Updated site map waste storage plan,2025-06-17T00:00:00+00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fb6de9f9-4306-f011-a373-0050568a2d1a,P0997,77385efd-ce54-e611-9a04-0050568a69e2
Knockharley Landfill - W0146,Complaint,"W0146-04, 30/05/2025, Odour",2025-06-16T00:00:00+00:00,Closed,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=48c11207-5c3d-f011-a373-0050568a2d1a,W0146,8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb
Knockharley Landfill - W0146,Complaint,"W0146-04, 03/06/2025, Odour",2025-06-16T00:00:00+00:00,Closed,2025-06-03T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c3c9ab9a-7740-f011-a373-0050568a2d1a,W0146,8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb
Walshestown Restoration Limited - W0254,Incident,Spillage,2025-06-16T00:00:00+00:00,Closed,2025-06-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=4bcc67b2-f242-f011-a373-0050568a2d1a,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Milltown Composting Systems Limited - W0270,Incident,Uncontrolled Release,2025-06-16T00:00:00+00:00,Closed,2025-05-20T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=64ea0429-5f35-f011-a373-0050568a2d1a,W0270,fe25a7be-b6b1-4353-a8b8-5d5ce20c15dd
Cara Partners - P0017,Incident,Breach of ELV,2025-06-16T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=af06d6c6-db3b-f011-a373-0050568a2d1a,P0017,177d9576-1c1f-4a4e-98b7-7babe9cdf8b2
Portlaoise - D0001,Site Updates/Notifications,Portlaoise WWTP Effluent and Ambient Data,2025-06-16T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26b05d36-c82c-f011-a373-0050568a2d1a,D0001,c1e97db8-268a-4b5b-bb76-a9933fb20c21
Castletown - D0387,Site Updates/Notifications,Castletown WWTP Effluent and Ambient Data,2025-06-16T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4e09f005-c82c-f011-a373-0050568a2d1a,D0387,e55ef421-f3e7-4092-8403-66e67bcf70d6
Rochfortbridge - D0101,Site Updates/Notifications,Site Visit_Requested Information,2025-06-16T00:00:00+00:00,Closed,2025-05-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=501cf3c1-9734-f011-a373-0050568a2d1a,D0101,00fa673b-9783-429f-b5f7-5be382156e67
Rochfortbridge - D0101,Site Updates/Notifications,Site Visit_Requested Information,2025-06-16T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7b911a7b-3932-f011-a373-0050568a2d1a,D0101,00fa673b-9783-429f-b5f7-5be382156e67
Lower Liffey Valley Regional Sewerage Scheme - D0004,Site Updates/Notifications,"SV32284 - Leixlip EFF, AMB, MLSS & SWO Data pre- OEE inspection 29/05/2025",2025-06-16T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7cb7db75-b43b-f011-a373-0050568a2d1a,D0004,7196c04b-4bd8-478e-99af-010482136e26
Dawn Meats Ireland Unlimited Company - P0820,Site Updates/Notifications,Response to Site Visit Report SV32491,2025-06-16T00:00:00+00:00,Closed,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8d7afeb6-683d-f011-a373-0050568a2d1a,P0820,df2e17b8-6120-4c03-b9b7-b966187fcc55
Athlone - D0007,Site Updates/Notifications,Site Visit_Requested Information,2025-06-16T00:00:00+00:00,Closed,2025-05-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3ec2d15-9734-f011-a373-0050568a2d1a,D0007,3bf57336-1449-465b-bec9-4c66436c2922
"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Roa",Monitoring Returns,"Microbial monitoring reports for EP5, EP6, EP7",2025-06-16T00:00:00+00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=de29ac68-0c0e-f011-a373-0050568a2d1a,W0054,7e56b05f-0bea-4d16-95d3-ece4f0ae0c2e
Athlone - D0007,Site Updates/Notifications,Site Visit_Requested Information,2025-06-16T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e41349b4-3832-f011-a373-0050568a2d1a,D0007,3bf57336-1449-465b-bec9-4c66436c2922
Upper Liffey Valley Sewerage Scheme - D0002,Site Updates/Notifications,"SV32513 - Osberstown EFF, AMB, MLSS & SWO data pre- OEE inspection 29/05/2005",2025-06-16T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e6130de2-ca3b-f011-a373-0050568a2d1a,D0002,b437566f-0bb3-482c-b719-ff577e1d9d75
Galway - D0050,EPA Initiated Correspondence,,2025-06-16T00:00:00+00:00,Open (Eden),2025-06-09T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=6dac6048-3f45-f011-a373-0050568a2d1a,D0050,fece6fef-135e-4a4b-a091-9d2b9a346fcc
